trade_date,close_im0,close_im1,close_im2,close_im3,price_spread_im0_im1,price_spread_im0_im2,price_spread_im0_im3,price_spread_im1_im2,price_spread_im1_im3,price_spread_im2_im3
2024-08-01,4859.4,4819.8,4721.6,4641.0,39.599999999999454,137.79999999999927,218.39999999999964,98.19999999999982,178.80000000000018,80.60000000000036
2024-07-31,4895.0,4855.2,4762.0,4683.8,39.80000000000018,133.0,211.19999999999982,93.19999999999982,171.39999999999964,78.19999999999982
2024-07-30,4656.0,4603.4,4495.2,4416.0,52.600000000000364,160.80000000000018,240.0,108.19999999999982,187.39999999999964,79.19999999999982
2024-07-29,4638.6,4583.8,4480.2,4394.0,54.80000000000018,158.40000000000055,244.60000000000036,103.60000000000036,189.80000000000018,86.19999999999982
2024-07-26,4664.6,4613.0,4508.6,4427.6,51.600000000000364,156.0,237.0,104.39999999999964,185.39999999999964,81.0
2024-07-25,4579.2,4526.8,4423.0,4345.0,52.399999999999636,156.19999999999982,234.19999999999982,103.80000000000018,181.80000000000018,78.0
2024-07-24,4570.2,4518.8,4417.4,4335.8,51.399999999999636,152.80000000000018,234.39999999999964,101.40000000000055,183.0,81.59999999999945
2024-07-23,4625.0,4574.8,4476.0,4395.8,50.19999999999982,149.0,229.19999999999982,98.80000000000018,179.0,80.19999999999982
2024-07-22,4766.2,4718.4,4619.0,4541.6,47.80000000000018,147.19999999999982,224.59999999999945,99.39999999999964,176.79999999999927,77.39999999999964
2024-07-19,4824.8,4757.0,4710.4,4615.0,67.80000000000018,114.40000000000055,209.80000000000018,46.600000000000364,142.0,95.39999999999964
2024-07-18,4809.2,4756.8,4706.0,4610.4,52.399999999999636,103.19999999999982,198.80000000000018,50.80000000000018,146.40000000000055,95.60000000000036
2024-07-17,4789.6,4729.8,4681.2,4582.0,59.80000000000018,108.40000000000055,207.60000000000036,48.600000000000364,147.80000000000018,99.19999999999982
2024-07-16,4816.6,4769.4,4725.2,4630.0,47.20000000000073,91.40000000000055,186.60000000000036,44.19999999999982,139.39999999999964,95.19999999999982
2024-07-15,4808.8,4765.8,4727.0,4633.0,43.0,81.80000000000018,175.80000000000018,38.80000000000018,132.80000000000018,94.0
2024-07-12,4864.2,4827.0,4786.6,4699.0,37.19999999999982,77.59999999999945,165.19999999999982,40.399999999999636,128.0,87.60000000000036
2024-07-11,4881.4,4841.8,4802.6,4712.0,39.599999999999454,78.79999999999927,169.39999999999964,39.19999999999982,129.80000000000018,90.60000000000036
2024-07-10,4758.0,4718.2,4675.0,4585.0,39.80000000000018,83.0,173.0,43.19999999999982,133.19999999999982,90.0
2024-07-09,4766.6,4726.8,4683.6,4588.2,39.80000000000018,83.0,178.40000000000055,43.19999999999982,138.60000000000036,95.40000000000055
2024-07-08,4663.0,4621.2,4577.6,4479.4,41.80000000000018,85.39999999999964,183.60000000000036,43.599999999999454,141.80000000000018,98.20000000000073
2024-07-05,4778.2,4739.6,4698.2,4602.8,38.599999999999454,80.0,175.39999999999964,41.400000000000546,136.80000000000018,95.39999999999964
2024-07-04,4729.0,4690.0,4648.0,4551.2,39.0,81.0,177.80000000000018,42.0,138.80000000000018,96.80000000000018
2024-07-03,4832.2,4789.0,4752.6,4658.4,43.19999999999982,79.59999999999945,173.80000000000018,36.399999999999636,130.60000000000036,94.20000000000073
2024-07-02,4863.8,4822.0,4787.0,4690.8,41.80000000000018,76.80000000000018,173.0,35.0,131.19999999999982,96.19999999999982
2024-07-01,4893.2,4856.6,4816.6,4726.0,36.599999999999454,76.59999999999945,167.19999999999982,40.0,130.60000000000036,90.60000000000036
2024-06-28,4851.4,4810.0,4775.0,4684.4,41.399999999999636,76.39999999999964,167.0,35.0,125.60000000000036,90.60000000000036
2024-06-27,4835.0,4802.2,4753.6,4665.8,32.80000000000018,81.39999999999964,169.19999999999982,48.599999999999454,136.39999999999964,87.80000000000018
2024-06-26,4954.4,4915.0,4874.8,4784.0,39.399999999999636,79.59999999999945,170.39999999999964,40.19999999999982,131.0,90.80000000000018
2024-06-25,4808.4,4767.2,4727.0,4635.2,41.19999999999982,81.39999999999964,173.19999999999982,40.19999999999982,132.0,91.80000000000018
2024-06-24,4834.0,4797.0,4752.8,4662.8,37.0,81.19999999999982,171.19999999999982,44.19999999999982,134.19999999999982,90.0
2024-06-21,5059.4,4994.6,4919.2,4831.0,64.79999999999927,140.19999999999982,228.39999999999964,75.40000000000055,163.60000000000036,88.19999999999982
2024-06-20,5064.0,5002.8,4925.0,4836.6,61.19999999999982,139.0,227.39999999999964,77.80000000000018,166.19999999999982,88.39999999999964
2024-06-19,5155.0,5106.0,5026.6,4937.4,49.0,128.39999999999964,217.60000000000036,79.39999999999964,168.60000000000036,89.20000000000073
2024-06-18,5230.0,5180.6,5102.4,5019.0,49.399999999999636,127.60000000000036,211.0,78.20000000000073,161.60000000000036,83.39999999999964
2024-06-17,5173.8,5126.4,5044.0,4957.2,47.400000000000546,129.80000000000018,216.60000000000036,82.39999999999964,169.19999999999982,86.80000000000018
2024-06-14,5178.8,5128.0,5045.4,4964.8,50.80000000000018,133.40000000000055,214.0,82.60000000000036,163.19999999999982,80.59999999999945
2024-06-13,5148.4,5093.2,5009.2,4925.8,55.19999999999982,139.19999999999982,222.59999999999945,84.0,167.39999999999964,83.39999999999964
2024-06-12,5180.6,5130.6,5050.8,4971.8,50.0,129.80000000000018,208.80000000000018,79.80000000000018,158.80000000000018,79.0
2024-06-11,5174.0,5122.2,5047.8,4973.0,51.80000000000018,126.19999999999982,201.0,74.39999999999964,149.19999999999982,74.80000000000018
2024-06-07,5115.0,5067.6,4995.0,4919.0,47.399999999999636,120.0,196.0,72.60000000000036,148.60000000000036,76.0
2024-06-06,5101.8,5055.8,4978.8,4907.0,46.0,123.0,194.80000000000018,77.0,148.80000000000018,71.80000000000018
2024-06-05,5209.6,5161.4,5083.2,5010.2,48.20000000000073,126.40000000000055,199.40000000000055,78.19999999999982,151.19999999999982,73.0
2024-06-04,5268.6,5220.6,5141.0,5069.6,48.0,127.60000000000036,199.0,79.60000000000036,151.0,71.39999999999964
2024-06-03,5222.4,5178.8,5098.0,5027.0,43.599999999999454,124.39999999999964,195.39999999999964,80.80000000000018,151.80000000000018,71.0
2024-05-31,5314.0,5268.0,5197.2,5126.4,46.0,116.80000000000018,187.60000000000036,70.80000000000018,141.60000000000036,70.80000000000018
2024-05-30,5291.4,5245.8,5171.0,5098.6,45.599999999999454,120.39999999999964,192.79999999999927,74.80000000000018,147.19999999999982,72.39999999999964
2024-05-29,5284.0,5236.2,5165.0,5093.2,47.80000000000018,119.0,190.80000000000018,71.19999999999982,143.0,71.80000000000018
2024-05-28,5279.0,5233.8,5167.0,5090.6,45.19999999999982,112.0,188.39999999999964,66.80000000000018,143.19999999999982,76.39999999999964
2024-05-27,5335.8,5291.2,5229.0,5158.6,44.600000000000364,106.80000000000018,177.19999999999982,62.19999999999982,132.59999999999945,70.39999999999964
2024-05-24,5291.2,5249.0,5188.0,5120.0,42.19999999999982,103.19999999999982,171.19999999999982,61.0,129.0,68.0
2024-05-23,5359.0,5317.8,5257.8,5187.0,41.19999999999982,101.19999999999982,172.0,60.0,130.80000000000018,70.80000000000018
2024-05-22,5479.6,5442.6,5379.6,5307.2,37.0,100.0,172.40000000000055,63.0,135.40000000000055,72.40000000000055
2024-05-21,5476.8,5433.6,5375.0,5301.8,43.19999999999982,101.80000000000018,175.0,58.600000000000364,131.80000000000018,73.19999999999982
2024-05-20,5539.2,5503.8,5439.4,5369.0,35.399999999999636,99.80000000000018,170.19999999999982,64.40000000000055,134.80000000000018,70.39999999999964
2024-05-17,5512.0,5530.2,5429.6,5358.0,-18.199999999999818,82.39999999999964,154.0,100.59999999999945,172.19999999999982,71.60000000000036
2024-05-16,5478.2,5415.0,5313.8,5240.0,63.19999999999982,164.39999999999964,238.19999999999982,101.19999999999982,175.0,73.80000000000018
2024-05-15,5489.2,5424.0,5318.6,5247.0,65.19999999999982,170.59999999999945,242.19999999999982,105.39999999999964,177.0,71.60000000000036
2024-05-14,5537.0,5470.0,5370.4,5295.0,67.0,166.60000000000036,242.0,99.60000000000036,175.0,75.39999999999964
2024-05-13,5512.0,5443.8,5341.8,5266.2,68.19999999999982,170.19999999999982,245.80000000000018,102.0,177.60000000000036,75.60000000000036
2024-05-10,5563.6,5503.6,5404.8,5332.2,60.0,158.80000000000018,231.40000000000055,98.80000000000018,171.40000000000055,72.60000000000036
2024-05-09,5617.0,5562.8,5469.0,5398.4,54.19999999999982,148.0,218.60000000000036,93.80000000000018,164.40000000000055,70.60000000000036
2024-05-08,5519.8,5461.2,5363.6,5288.8,58.600000000000364,156.19999999999982,231.0,97.59999999999945,172.39999999999964,74.80000000000018
2024-05-07,5606.8,5557.2,5462.8,5393.6,49.600000000000364,144.0,213.19999999999982,94.39999999999964,163.59999999999945,69.19999999999982
2024-05-06,5590.2,5548.6,5461.8,5394.6,41.599999999999454,128.39999999999964,195.59999999999945,86.80000000000018,154.0,67.19999999999982
2024-04-30,5493.0,5448.8,5359.0,5287.0,44.19999999999982,134.0,206.0,89.80000000000018,161.80000000000018,72.0
2024-04-29,5557.0,5510.2,5426.8,5340.0,46.80000000000018,130.19999999999982,217.0,83.39999999999964,170.19999999999982,86.80000000000018
2024-04-26,5408.6,5351.2,5247.8,5175.6,57.400000000000546,160.80000000000018,233.0,103.39999999999964,175.59999999999945,72.19999999999982
2024-04-25,5279.2,5214.2,5106.8,5030.4,65.0,172.39999999999964,248.80000000000018,107.39999999999964,183.80000000000018,76.40000000000055
2024-04-24,5275.4,5205.8,5099.8,5028.4,69.59999999999945,175.59999999999945,247.0,106.0,177.40000000000055,71.40000000000055
2024-04-23,5151.8,5082.8,4976.0,4898.0,69.0,175.80000000000018,253.80000000000018,106.80000000000018,184.80000000000018,78.0
2024-04-22,5189.2,5118.4,5014.2,4938.0,70.80000000000018,175.0,251.19999999999982,104.19999999999982,180.39999999999964,76.19999999999982
2024-04-19,5258.0,5191.8,5118.8,5018.2,66.19999999999982,139.19999999999982,239.80000000000018,73.0,173.60000000000036,100.60000000000036
2024-04-18,5290.2,5234.0,5165.6,5062.6,56.19999999999982,124.59999999999945,227.59999999999945,68.39999999999964,171.39999999999964,103.0
2024-04-17,5289.2,5232.0,5157.4,5054.0,57.19999999999982,131.80000000000018,235.19999999999982,74.60000000000036,178.0,103.39999999999964
2024-04-16,5055.0,4986.4,4917.2,4814.2,68.60000000000036,137.80000000000018,240.80000000000018,69.19999999999982,172.19999999999982,103.0
2024-04-15,5262.8,5197.0,5120.0,5013.2,65.80000000000018,142.80000000000018,249.60000000000036,77.0,183.80000000000018,106.80000000000018
2024-04-12,5309.0,5253.0,5183.8,5076.0,56.0,125.19999999999982,233.0,69.19999999999982,177.0,107.80000000000018
2024-04-11,5353.8,5301.8,5235.6,5128.6,52.0,118.19999999999982,225.19999999999982,66.19999999999982,173.19999999999982,107.0
2024-04-10,5330.0,5280.6,5218.0,5111.2,49.399999999999636,112.0,218.80000000000018,62.600000000000364,169.40000000000055,106.80000000000018
2024-04-09,5431.6,5386.4,5322.4,5218.6,45.20000000000073,109.20000000000073,213.0,64.0,167.79999999999927,103.79999999999927
2024-04-08,5348.4,5306.2,5241.8,5135.0,42.19999999999982,106.59999999999945,213.39999999999964,64.39999999999964,171.19999999999982,106.80000000000018
2024-04-03,5475.0,5433.0,5374.4,5271.6,42.0,100.60000000000036,203.39999999999964,58.600000000000364,161.39999999999964,102.79999999999927
2024-04-02,5506.6,5470.4,5414.2,5318.6,36.20000000000073,92.40000000000055,188.0,56.19999999999982,151.79999999999927,95.59999999999945
2024-04-01,5541.6,5503.0,5446.2,5352.8,38.600000000000364,95.40000000000055,188.80000000000018,56.80000000000018,150.19999999999982,93.39999999999964
2024-03-29,5412.0,5375.0,5308.0,5209.6,37.0,104.0,202.39999999999964,67.0,165.39999999999964,98.39999999999964
2024-03-28,5349.6,5309.0,5249.0,5145.0,40.600000000000364,100.60000000000036,204.60000000000036,60.0,164.0,104.0
2024-03-27,5216.8,5172.0,5121.4,5017.4,44.80000000000018,95.40000000000055,199.40000000000055,50.600000000000364,154.60000000000036,104.0
2024-03-26,5401.0,5363.2,5304.2,5207.2,37.80000000000018,96.80000000000018,193.80000000000018,59.0,156.0,97.0
2024-03-25,5435.4,5393.8,5337.0,5241.6,41.599999999999454,98.39999999999964,193.79999999999927,56.80000000000018,152.19999999999982,95.39999999999964
2024-03-22,5558.8,5521.8,5466.6,5374.8,37.0,92.19999999999982,184.0,55.19999999999982,147.0,91.80000000000018
2024-03-21,5627.0,5592.2,5540.0,5445.0,34.80000000000018,87.0,182.0,52.19999999999982,147.19999999999982,95.0
2024-03-20,5629.0,5591.4,5539.0,5446.2,37.600000000000364,90.0,182.80000000000018,52.399999999999636,145.19999999999982,92.80000000000018
2024-03-19,5581.6,5545.2,5495.2,5401.8,36.400000000000546,86.40000000000055,179.80000000000018,50.0,143.39999999999964,93.39999999999964
2024-03-18,5639.6,5606.6,5550.8,5456.8,33.0,88.80000000000018,182.80000000000018,55.80000000000018,149.80000000000018,94.0
2024-03-15,5511.0,5532.2,5440.0,5342.8,-21.199999999999818,71.0,168.19999999999982,92.19999999999982,189.39999999999964,97.19999999999982
2024-03-14,5487.0,5437.2,5344.2,5241.0,49.80000000000018,142.80000000000018,246.0,93.0,196.19999999999982,103.19999999999982
2024-03-13,5517.4,5473.0,5380.0,5281.2,44.399999999999636,137.39999999999964,236.19999999999982,93.0,191.80000000000018,98.80000000000018
2024-03-12,5488.2,5446.2,5352.0,5252.2,42.0,136.19999999999982,236.0,94.19999999999982,194.0,99.80000000000018
2024-03-11,5463.0,5413.6,5319.6,5219.0,49.399999999999636,143.39999999999964,244.0,94.0,194.60000000000036,100.60000000000036
2024-03-08,5348.0,5303.6,5216.0,5120.2,44.399999999999636,132.0,227.80000000000018,87.60000000000036,183.40000000000055,95.80000000000018
2024-03-07,5277.0,5234.8,5149.2,5056.2,42.19999999999982,127.80000000000018,220.80000000000018,85.60000000000036,178.60000000000036,93.0
2024-03-06,5345.0,5300.8,5215.2,5122.0,44.19999999999982,129.80000000000018,223.0,85.60000000000036,178.80000000000018,93.19999999999982
2024-03-05,5311.4,5268.6,5183.8,5090.0,42.79999999999927,127.59999999999945,221.39999999999964,84.80000000000018,178.60000000000036,93.80000000000018
2024-03-04,5383.4,5344.4,5260.6,5167.8,39.0,122.79999999999927,215.59999999999945,83.79999999999927,176.59999999999945,92.80000000000018
2024-03-01,5392.0,5361.2,5277.0,5189.0,30.800000000000182,115.0,203.0,84.19999999999982,172.19999999999982,88.0
2024-02-29,5333.8,5300.0,5215.2,5129.0,33.80000000000018,118.60000000000036,204.80000000000018,84.80000000000018,171.0,86.19999999999982
2024-02-28,5117.6,5078.6,5000.0,4910.8,39.0,117.60000000000036,206.80000000000018,78.60000000000036,167.80000000000018,89.19999999999982
2024-02-27,5386.0,5355.8,5271.0,5178.0,30.199999999999818,115.0,208.0,84.80000000000018,177.80000000000018,93.0
2024-02-26,5215.0,5178.4,5102.6,5003.2,36.600000000000364,112.39999999999964,211.80000000000018,75.79999999999927,175.19999999999982,99.40000000000055
2024-02-23,5217.0,5184.0,5102.2,5014.6,33.0,114.80000000000018,202.39999999999964,81.80000000000018,169.39999999999964,87.59999999999945
2024-02-22,5122.4,5089.0,5010.8,4919.8,33.399999999999636,111.59999999999945,202.59999999999945,78.19999999999982,169.19999999999982,91.0
2024-02-21,5001.4,4964.0,4887.2,4796.6,37.399999999999636,114.19999999999982,204.79999999999927,76.80000000000018,167.39999999999964,90.59999999999945
2024-02-20,4989.0,4955.2,4873.2,4787.8,33.80000000000018,115.80000000000018,201.19999999999982,82.0,167.39999999999964,85.39999999999964
2024-02-19,4985.4,4954.6,4842.8,4753.8,30.799999999999272,142.59999999999945,231.59999999999945,111.80000000000018,200.80000000000018,89.0
2024-02-08,5002.4,4980.4,4887.0,4810.0,22.0,115.39999999999964,192.39999999999964,93.39999999999964,170.39999999999964,77.0
2024-02-07,4825.0,4793.0,4715.0,4636.8,32.0,110.0,188.19999999999982,78.0,156.19999999999982,78.19999999999982
2024-02-06,4609.0,4568.4,4454.0,4375.4,40.600000000000364,155.0,233.60000000000036,114.39999999999964,193.0,78.60000000000036
2024-02-05,4176.6,4044.6,3922.6,3850.0,132.00000000000045,254.00000000000045,326.60000000000036,122.0,194.5999999999999,72.59999999999991
2024-02-02,4507.2,4447.4,4323.0,4238.0,59.80000000000018,184.19999999999982,269.1999999999998,124.39999999999964,209.39999999999964,85.0
2024-02-01,4699.2,4641.6,4521.4,4441.0,57.599999999999454,177.80000000000018,258.1999999999998,120.20000000000073,200.60000000000036,80.39999999999964
2024-01-31,4727.2,4666.2,4544.0,4461.4,61.0,183.19999999999982,265.8000000000002,122.19999999999982,204.80000000000018,82.60000000000036
2024-01-30,4907.2,4848.0,4726.4,4648.6,59.19999999999982,180.80000000000018,258.59999999999945,121.60000000000036,199.39999999999964,77.79999999999927
2024-01-29,5063.0,5016.4,4896.2,4823.6,46.600000000000364,166.80000000000018,239.39999999999964,120.19999999999982,192.79999999999927,72.59999999999945
2024-01-26,5216.8,5178.2,5060.0,4975.8,38.600000000000364,156.80000000000018,241.0,118.19999999999982,202.39999999999964,84.19999999999982
2024-01-25,5306.6,5273.8,5162.0,5095.8,32.80000000000018,144.60000000000036,210.80000000000018,111.80000000000018,178.0,66.19999999999982
2024-01-24,5090.8,5048.6,4930.4,4861.0,42.19999999999982,160.40000000000055,229.80000000000018,118.20000000000073,187.60000000000036,69.39999999999964
2024-01-23,4998.0,4945.0,4830.2,4753.2,53.0,167.80000000000018,244.80000000000018,114.80000000000018,191.80000000000018,77.0
2024-01-22,4830.4,4732.4,4619.8,4588.6,98.0,210.59999999999945,241.79999999999927,112.59999999999945,143.79999999999927,31.199999999999818
2024-01-19,5322.8,5217.4,5182.4,5079.4,105.40000000000055,140.40000000000055,243.40000000000055,35.0,138.0,103.0
2024-01-18,5344.6,5272.8,5228.6,5123.8,71.80000000000018,116.0,220.80000000000018,44.19999999999982,149.0,104.80000000000018
2024-01-17,5346.4,5258.6,5202.6,5124.2,87.79999999999927,143.79999999999927,222.19999999999982,56.0,134.40000000000055,78.40000000000055
2024-01-16,5513.0,5464.6,5429.4,5333.2,48.399999999999636,83.60000000000036,179.80000000000018,35.20000000000073,131.40000000000055,96.19999999999982
2024-01-15,5530.2,5490.2,5459.0,5360.2,40.0,71.19999999999982,170.0,31.199999999999818,130.0,98.80000000000018
2024-01-12,5551.0,5517.2,5485.4,5388.0,33.80000000000018,65.60000000000036,163.0,31.800000000000182,129.19999999999982,97.39999999999964
2024-01-11,5595.2,5562.0,5535.8,5446.8,33.19999999999982,59.399999999999636,148.39999999999964,26.199999999999818,115.19999999999982,89.0
2024-01-10,5484.6,5445.0,5411.4,5315.4,39.600000000000364,73.20000000000073,169.20000000000073,33.600000000000364,129.60000000000036,96.0
2024-01-09,5513.4,5468.6,5435.4,5341.8,44.79999999999927,78.0,171.59999999999945,33.20000000000073,126.80000000000018,93.59999999999945
2024-01-08,5480.2,5440.0,5406.2,5317.0,40.19999999999982,74.0,163.19999999999982,33.80000000000018,123.0,89.19999999999982
2024-01-05,5664.8,5635.8,5606.4,5519.0,29.0,58.400000000000546,145.80000000000018,29.400000000000546,116.80000000000018,87.39999999999964
2024-01-04,5765.2,5743.6,5714.4,5628.8,21.599999999999454,50.80000000000018,136.39999999999964,29.200000000000728,114.80000000000018,85.59999999999945
2024-01-03,5809.4,5783.0,5763.4,5676.0,26.399999999999636,46.0,133.39999999999964,19.600000000000364,107.0,87.39999999999964
2024-01-02,5833.6,5810.6,5793.8,5706.4,23.0,39.80000000000018,127.20000000000073,16.800000000000182,104.20000000000073,87.40000000000055
2023-12-29,5894.8,5873.4,5855.0,5764.2,21.400000000000546,39.80000000000018,130.60000000000036,18.399999999999636,109.19999999999982,90.80000000000018
2023-12-28,5803.4,5780.6,5760.6,5667.4,22.799999999999272,42.79999999999927,136.0,20.0,113.20000000000073,93.20000000000073
2023-12-27,5673.0,5649.4,5625.2,5525.6,23.600000000000364,47.80000000000018,147.39999999999964,24.199999999999818,123.79999999999927,99.59999999999945
2023-12-26,5636.6,5610.4,5588.0,5493.0,26.200000000000728,48.600000000000364,143.60000000000036,22.399999999999636,117.39999999999964,95.0
2023-12-25,5717.6,5692.4,5662.6,5571.0,25.200000000000728,55.0,146.60000000000036,29.799999999999272,121.39999999999964,91.60000000000036
2023-12-22,5722.8,5699.2,5677.2,5586.0,23.600000000000364,45.600000000000364,136.80000000000018,22.0,113.19999999999982,91.19999999999982
2023-12-21,5770.2,5744.2,5723.6,5637.0,26.0,46.599999999999454,133.19999999999982,20.599999999999454,107.19999999999982,86.60000000000036
2023-12-20,5745.0,5724.6,5699.6,5616.0,20.399999999999636,45.399999999999636,129.0,25.0,108.60000000000036,83.60000000000036
2023-12-19,5838.0,5812.6,5789.0,5708.0,25.399999999999636,49.0,130.0,23.600000000000364,104.60000000000036,81.0
2023-12-18,5831.6,5804.0,5776.2,5693.0,27.600000000000364,55.400000000000546,138.60000000000036,27.800000000000182,111.0,83.19999999999982
2023-12-15,5956.2,5903.0,5845.0,5758.8,53.19999999999982,111.19999999999982,197.39999999999964,58.0,144.19999999999982,86.19999999999982
2023-12-14,6000.0,5956.0,5899.0,5805.6,44.0,101.0,194.39999999999964,57.0,150.39999999999964,93.39999999999964
2023-12-13,6022.6,5982.0,5920.2,5825.4,40.600000000000364,102.40000000000055,197.20000000000073,61.80000000000018,156.60000000000036,94.80000000000018
2023-12-12,6079.0,6045.0,5985.0,5898.0,34.0,94.0,181.0,60.0,147.0,87.0
2023-12-11,6070.6,6035.8,5975.4,5886.4,34.80000000000018,95.20000000000073,184.20000000000073,60.400000000000546,149.40000000000055,89.0
2023-12-08,6000.8,5970.6,5907.4,5823.8,30.199999999999818,93.40000000000055,177.0,63.20000000000073,146.80000000000018,83.59999999999945
2023-12-07,6014.2,5975.0,5921.6,5830.0,39.19999999999982,92.59999999999945,184.19999999999982,53.399999999999636,145.0,91.60000000000036
2023-12-06,5997.8,5952.0,5871.8,5753.4,45.80000000000018,126.0,244.40000000000055,80.19999999999982,198.60000000000036,118.40000000000055
2023-12-05,5958.2,5910.0,5835.8,5718.6,48.19999999999982,122.39999999999964,239.59999999999945,74.19999999999982,191.39999999999964,117.19999999999982
2023-12-04,6058.6,6019.2,5957.6,5852.6,39.400000000000546,101.0,206.0,61.599999999999454,166.59999999999945,105.0
2023-12-01,6092.2,6058.4,5997.6,5894.4,33.80000000000018,94.59999999999945,197.80000000000018,60.79999999999927,164.0,103.20000000000073
2023-11-30,6036.0,6004.8,5945.2,5847.6,31.199999999999818,90.80000000000018,188.39999999999964,59.600000000000364,157.19999999999982,97.59999999999945
2023-11-29,6074.6,6042.0,5994.6,5903.6,32.600000000000364,80.0,171.0,47.399999999999636,138.39999999999964,91.0
2023-11-28,6097.2,6065.8,6017.8,5931.4,31.399999999999636,79.39999999999964,165.80000000000018,48.0,134.40000000000055,86.40000000000055
2023-11-27,6081.2,6048.2,6004.8,5921.0,33.0,76.39999999999964,160.19999999999982,43.399999999999636,127.19999999999982,83.80000000000018
2023-11-24,6081.0,6053.8,6012.6,5942.4,27.199999999999818,68.39999999999964,138.60000000000036,41.19999999999982,111.40000000000055,70.20000000000073
2023-11-23,6176.6,6154.2,6110.4,6035.0,22.400000000000546,66.20000000000073,141.60000000000036,43.80000000000018,119.19999999999982,75.39999999999964
2023-11-22,6093.0,6068.6,6031.0,5943.2,24.399999999999636,62.0,149.80000000000018,37.600000000000364,125.40000000000055,87.80000000000018
2023-11-21,6161.8,6137.0,6084.0,6001.8,24.800000000000182,77.80000000000018,160.0,53.0,135.19999999999982,82.19999999999982
2023-11-20,6213.8,6181.4,6128.2,6049.0,32.400000000000546,85.60000000000036,164.80000000000018,53.19999999999982,132.39999999999964,79.19999999999982
2023-11-17,6179.6,6153.2,6075.4,5997.4,26.400000000000546,104.20000000000073,182.20000000000073,77.80000000000018,155.80000000000018,78.0
2023-11-16,6145.0,6088.8,6016.2,5949.2,56.19999999999982,128.80000000000018,195.80000000000018,72.60000000000036,139.60000000000036,67.0
2023-11-15,6199.2,6153.4,6090.0,6019.6,45.80000000000018,109.19999999999982,179.59999999999945,63.399999999999636,133.79999999999927,70.39999999999964
2023-11-14,6165.4,6123.2,6061.6,5998.2,42.19999999999982,103.79999999999927,167.19999999999982,61.599999999999454,125.0,63.400000000000546
2023-11-13,6124.0,6092.2,6039.6,5979.0,31.800000000000182,84.39999999999964,145.0,52.599999999999454,113.19999999999982,60.600000000000364
2023-11-10,6066.0,6043.8,6002.8,5947.0,22.199999999999818,63.19999999999982,119.0,41.0,96.80000000000018,55.80000000000018
2023-11-09,6072.2,6053.0,6017.6,5967.6,19.199999999999818,54.599999999999454,104.59999999999945,35.399999999999636,85.39999999999964,50.0
2023-11-08,6110.6,6091.0,6056.6,6004.0,19.600000000000364,54.0,106.60000000000036,34.399999999999636,87.0,52.600000000000364
2023-11-07,6098.0,6082.4,6049.4,5996.4,15.600000000000364,48.600000000000364,101.60000000000036,33.0,86.0,53.0
2023-11-06,6085.8,6071.0,6039.8,5989.0,14.800000000000182,46.0,96.80000000000018,31.199999999999818,82.0,50.80000000000018
2023-11-03,5958.0,5945.2,5914.6,5865.2,12.800000000000182,43.399999999999636,92.80000000000018,30.599999999999454,80.0,49.400000000000546
2023-11-02,5877.4,5863.0,5827.4,5776.2,14.399999999999636,50.0,101.19999999999982,35.600000000000364,86.80000000000018,51.19999999999982
2023-11-01,5936.2,5920.2,5883.8,5836.6,16.0,52.399999999999636,99.59999999999945,36.399999999999636,83.59999999999945,47.19999999999982
2023-10-31,5945.0,5928.8,5891.8,5846.8,16.199999999999818,53.19999999999982,98.19999999999982,37.0,82.0,45.0
2023-10-30,5975.0,5957.0,5919.0,5877.8,18.0,56.0,97.19999999999982,38.0,79.19999999999982,41.19999999999982
2023-10-27,5907.0,5892.6,5850.0,5806.0,14.399999999999636,57.0,101.0,42.600000000000364,86.60000000000036,44.0
2023-10-26,5780.8,5762.0,5718.4,5667.4,18.800000000000182,62.400000000000546,113.40000000000055,43.600000000000364,94.60000000000036,51.0
2023-10-25,5739.6,5721.2,5682.8,5630.6,18.400000000000546,56.80000000000018,109.0,38.399999999999636,90.59999999999945,52.19999999999982
2023-10-24,5675.2,5660.8,5624.4,5580.4,14.399999999999636,50.80000000000018,94.80000000000018,36.400000000000546,80.40000000000055,44.0
2023-10-23,5602.0,5585.0,5550.8,5514.0,17.0,51.19999999999982,88.0,34.19999999999982,71.0,36.80000000000018
2023-10-20,5787.0,5766.2,5748.0,5722.0,20.800000000000182,39.0,65.0,18.199999999999818,44.19999999999982,26.0
2023-10-19,5845.2,5830.4,5815.0,5790.0,14.800000000000182,30.199999999999818,55.19999999999982,15.399999999999636,40.399999999999636,25.0
2023-10-18,5904.6,5887.4,5874.4,5855.4,17.200000000000728,30.200000000000728,49.20000000000073,13.0,32.0,19.0
2023-10-17,6006.6,5994.4,5981.4,5957.0,12.200000000000728,25.200000000000728,49.600000000000364,13.0,37.399999999999636,24.399999999999636
2023-10-16,6013.4,6000.2,5991.0,5969.6,13.199999999999818,22.399999999999636,43.79999999999927,9.199999999999818,30.599999999999454,21.399999999999636
2023-10-13,6084.2,6072.0,6061.0,6039.6,12.199999999999818,23.199999999999818,44.599999999999454,11.0,32.399999999999636,21.399999999999636
2023-10-12,6093.0,6081.0,6071.0,6047.0,12.0,22.0,46.0,10.0,34.0,24.0
2023-10-11,6040.4,6030.2,6021.2,5995.2,10.199999999999818,19.199999999999818,45.19999999999982,9.0,35.0,26.0
