trade_date,close_ic0,close_ic1,close_ic2,close_ic3,price_spread_ic0_ic1,price_spread_ic0_ic2,price_spread_ic0_ic3,price_spread_ic1_ic2,price_spread_ic1_ic3,price_spread_ic2_ic3
2023-03-27,6296.2,6285.8,6242.8,6161.8,10.399999999999636,53.399999999999636,134.39999999999964,43.0,124.0,81.0
2023-03-24,6308.6,6291.6,6253.0,6170.6,17.0,55.600000000000364,138.0,38.600000000000364,121.0,82.39999999999964
2023-03-23,6298.8,6281.0,6240.6,6159.4,17.800000000000182,58.19999999999982,139.40000000000055,40.399999999999636,121.60000000000036,81.20000000000073
2023-03-22,6264.2,6246.2,6205.8,6120.0,18.0,58.399999999999636,144.19999999999982,40.399999999999636,126.19999999999982,85.80000000000018
2023-03-21,6226.2,6209.8,6168.0,6088.6,16.399999999999636,58.19999999999982,137.59999999999945,41.80000000000018,121.19999999999982,79.39999999999964
2023-03-20,6165.2,6149.8,6107.6,6026.0,15.399999999999636,57.599999999999454,139.19999999999982,42.19999999999982,123.80000000000018,81.60000000000036
2023-03-17,6200.2,6177.4,6119.0,6028.2,22.800000000000182,81.19999999999982,172.0,58.399999999999636,149.19999999999982,90.80000000000018
2023-03-16,6155.0,6134.0,6073.4,5981.0,21.0,81.60000000000036,174.0,60.600000000000364,153.0,92.39999999999964
2023-03-15,6228.4,6213.0,6145.0,6046.8,15.399999999999636,83.39999999999964,181.59999999999945,68.0,166.19999999999982,98.19999999999982
2023-03-14,6197.0,6184.0,6114.2,6020.0,13.0,82.80000000000018,177.0,69.80000000000018,164.0,94.19999999999982
2023-03-13,6241.8,6230.0,6160.6,6073.2,11.800000000000182,81.19999999999982,168.60000000000036,69.39999999999964,156.80000000000018,87.40000000000055
2023-03-10,6203.0,6188.2,6127.0,6045.0,14.800000000000182,76.0,158.0,61.19999999999982,143.19999999999982,82.0
2023-03-09,6278.2,6265.0,6207.2,6119.4,13.199999999999818,71.0,158.80000000000018,57.80000000000018,145.60000000000036,87.80000000000018
2023-03-08,6288.0,6279.2,6218.4,6136.8,8.800000000000182,69.60000000000036,151.19999999999982,60.80000000000018,142.39999999999964,81.59999999999945
2023-03-07,6276.6,6265.2,6208.0,6130.0,11.400000000000546,68.60000000000036,146.60000000000036,57.19999999999982,135.19999999999982,78.0
2023-03-06,6364.0,6355.6,6295.0,6213.2,8.399999999999636,69.0,150.80000000000018,60.600000000000364,142.40000000000055,81.80000000000018
2023-03-03,6372.6,6364.4,6310.8,6232.0,8.200000000000728,61.80000000000018,140.60000000000036,53.599999999999454,132.39999999999964,78.80000000000018
2023-03-02,6381.0,6372.0,6318.4,6238.8,9.0,62.600000000000364,142.19999999999982,53.600000000000364,133.19999999999982,79.59999999999945
2023-03-01,6387.0,6377.0,6320.4,6247.8,10.0,66.60000000000036,139.19999999999982,56.600000000000364,129.19999999999982,72.59999999999945
2023-02-28,6345.8,6332.0,6277.6,6206.2,13.800000000000182,68.19999999999982,139.60000000000036,54.399999999999636,125.80000000000018,71.40000000000055
2023-02-27,6302.6,6289.8,6235.4,6157.0,12.800000000000182,67.20000000000073,145.60000000000036,54.400000000000546,132.80000000000018,78.39999999999964
2023-02-24,6339.4,6325.8,6270.0,6201.2,13.599999999999454,69.39999999999964,138.19999999999982,55.80000000000018,124.60000000000036,68.80000000000018
2023-02-23,6351.8,6336.6,6285.0,6213.6,15.199999999999818,66.80000000000018,138.19999999999982,51.600000000000364,123.0,71.39999999999964
2023-02-22,6363.0,6347.8,6297.6,6226.0,15.199999999999818,65.39999999999964,137.0,50.19999999999982,121.80000000000018,71.60000000000036
2023-02-21,6355.0,6340.8,6289.8,6217.2,14.199999999999818,65.19999999999982,137.80000000000018,51.0,123.60000000000036,72.60000000000036
2023-02-20,6327.6,6295.0,6259.0,6187.2,32.600000000000364,68.60000000000036,140.40000000000055,36.0,107.80000000000018,71.80000000000018
2023-02-17,6258.8,6236.6,6183.6,6114.0,22.199999999999818,75.19999999999982,144.80000000000018,53.0,122.60000000000036,69.60000000000036
2023-02-16,6272.2,6286.4,6228.8,6164.0,-14.199999999999818,43.399999999999636,108.19999999999982,57.599999999999454,122.39999999999964,64.80000000000018
2023-02-15,6379.0,6366.0,6305.2,6240.2,13.0,73.80000000000018,138.80000000000018,60.80000000000018,125.80000000000018,65.0
2023-02-14,6395.8,6381.8,6315.8,6250.0,14.0,80.0,145.80000000000018,66.0,131.80000000000018,65.80000000000018
2023-02-13,6371.2,6360.8,6294.8,6235.8,10.399999999999636,76.39999999999964,135.39999999999964,66.0,125.0,59.0
2023-02-10,6337.4,6337.4,6277.6,6214.2,0.0,59.79999999999927,123.19999999999982,59.79999999999927,123.19999999999982,63.400000000000546
2023-02-09,6363.0,6360.0,6305.6,6235.0,3.0,57.399999999999636,128.0,54.399999999999636,125.0,70.60000000000036
2023-02-08,6266.0,6262.8,6212.4,6140.0,3.199999999999818,53.600000000000364,126.0,50.400000000000546,122.80000000000018,72.39999999999964
2023-02-07,6320.0,6315.8,6255.4,6189.6,4.199999999999818,64.60000000000036,130.39999999999964,60.400000000000546,126.19999999999982,65.79999999999927
2023-02-06,6312.2,6305.8,6249.4,6189.0,6.399999999999636,62.80000000000018,123.19999999999982,56.400000000000546,116.80000000000018,60.399999999999636
2023-02-03,6343.2,6339.4,6276.8,6217.4,3.800000000000182,66.39999999999964,125.80000000000018,62.599999999999454,122.0,59.400000000000546
2023-02-02,6369.0,6371.2,6306.0,6244.8,-2.199999999999818,63.0,124.19999999999982,65.19999999999982,126.39999999999964,61.19999999999982
2023-02-01,6361.0,6363.0,6295.0,6229.4,-2.0,66.0,131.60000000000036,68.0,133.60000000000036,65.60000000000036
2023-01-31,6302.0,6303.8,6239.0,6176.8,-1.800000000000182,63.0,125.19999999999982,64.80000000000018,127.0,62.19999999999982
2023-01-30,6282.6,6277.2,6210.0,6156.6,5.400000000000546,72.60000000000036,126.0,67.19999999999982,120.59999999999945,53.399999999999636
2023-01-20,6244.2,6276.2,6270.6,6202.4,-32.0,-26.400000000000546,41.80000000000018,5.599999999999454,73.80000000000018,68.20000000000073
2023-01-19,6211.2,6235.8,6239.0,6170.2,-24.600000000000364,-27.800000000000182,41.0,-3.199999999999818,65.60000000000036,68.80000000000018
2023-01-18,6153.4,6175.4,6177.2,6107.4,-22.0,-23.800000000000182,46.0,-1.800000000000182,68.0,69.80000000000018
2023-01-17,6137.2,6151.6,6152.0,6084.8,-14.400000000000546,-14.800000000000182,52.399999999999636,-0.3999999999996362,66.80000000000018,67.19999999999982
2023-01-16,6132.0,6140.0,6135.2,6068.2,-8.0,-3.199999999999818,63.80000000000018,4.800000000000182,71.80000000000018,67.0
2023-01-13,6082.0,6079.8,6079.8,6009.8,2.199999999999818,2.199999999999818,72.19999999999982,0.0,70.0,70.0
2023-01-12,6021.6,6022.2,6015.0,5946.0,-0.5999999999994543,6.600000000000364,75.60000000000036,7.199999999999818,76.19999999999982,69.0
2023-01-11,6025.2,6026.6,6018.0,5948.0,-1.4000000000005457,7.199999999999818,77.19999999999982,8.600000000000364,78.60000000000036,70.0
2023-01-10,6051.8,6053.6,6045.0,5974.0,-1.800000000000182,6.800000000000182,77.80000000000018,8.600000000000364,79.60000000000036,71.0
2023-01-09,6033.6,6038.0,6031.6,5960.2,-4.399999999999636,2.0,73.40000000000055,6.399999999999636,77.80000000000018,71.40000000000055
2023-01-06,6024.2,6028.8,6020.0,5953.8,-4.600000000000364,4.199999999999818,70.39999999999964,8.800000000000182,75.0,66.19999999999982
2023-01-05,6019.4,6019.2,6009.0,5936.2,0.1999999999998181,10.399999999999636,83.19999999999982,10.199999999999818,83.0,72.80000000000018
2023-01-04,5957.0,5958.0,5948.2,5877.8,-1.0,8.800000000000182,79.19999999999982,9.800000000000182,80.19999999999982,70.39999999999964
2023-01-03,5958.8,5962.0,5951.2,5882.4,-3.199999999999818,7.600000000000364,76.40000000000055,10.800000000000182,79.60000000000036,68.80000000000018
2022-12-30,5870.8,5876.0,5871.0,5805.8,-5.199999999999818,-0.1999999999998181,65.0,5.0,70.19999999999982,65.19999999999982
2022-12-29,5869.4,5877.0,5875.2,5816.2,-7.600000000000364,-5.800000000000182,53.19999999999982,1.800000000000182,60.80000000000018,59.0
2022-12-28,5882.4,5890.6,5889.8,5829.0,-8.200000000000728,-7.400000000000546,53.399999999999636,0.8000000000001819,61.600000000000364,60.80000000000018
2022-12-27,5897.6,5902.6,5903.0,5843.4,-5.0,-5.399999999999636,54.20000000000073,-0.3999999999996362,59.20000000000073,59.600000000000364
2022-12-26,5860.6,5867.6,5863.0,5807.0,-7.0,-2.399999999999636,53.600000000000364,4.600000000000364,60.600000000000364,56.0
2022-12-23,5791.8,5803.8,5797.0,5735.0,-12.0,-5.199999999999818,56.80000000000018,6.800000000000182,68.80000000000018,62.0
2022-12-22,5802.0,5788.0,5803.4,5746.0,14.0,-1.3999999999996362,56.0,-15.399999999999636,42.0,57.399999999999636
2022-12-21,5865.8,5869.0,5864.2,5806.2,-3.199999999999818,1.6000000000003638,59.600000000000364,4.800000000000182,62.80000000000018,58.0
2022-12-20,5897.4,5901.0,5896.0,5841.8,-3.600000000000364,1.3999999999996362,55.599999999999454,5.0,59.19999999999982,54.19999999999982
2022-12-19,5971.8,5977.0,5965.4,5903.0,-5.199999999999818,6.400000000000546,68.80000000000018,11.600000000000364,74.0,62.399999999999636
2022-12-16,6052.8,6106.0,6094.0,6019.4,-53.19999999999982,-41.19999999999982,33.400000000000546,12.0,86.60000000000036,74.60000000000036
2022-12-15,6100.0,6105.6,6089.0,6017.0,-5.600000000000364,11.0,83.0,16.600000000000364,88.60000000000036,72.0
2022-12-14,6104.0,6106.8,6091.8,6011.4,-2.800000000000182,12.199999999999818,92.60000000000036,15.0,95.40000000000055,80.40000000000055
2022-12-13,6137.0,6138.2,6118.0,6036.4,-1.199999999999818,19.0,100.60000000000036,20.199999999999818,101.80000000000018,81.60000000000036
2022-12-12,6169.6,6174.4,6148.8,6054.8,-4.799999999999272,20.800000000000182,114.80000000000018,25.599999999999454,119.59999999999945,94.0
2022-12-09,6204.2,6205.6,6177.4,6085.0,-1.4000000000005457,26.800000000000182,119.19999999999982,28.200000000000728,120.60000000000036,92.39999999999964
2022-12-08,6192.2,6192.8,6165.0,6075.0,-0.6000000000003638,27.199999999999818,117.19999999999982,27.800000000000182,117.80000000000018,90.0
2022-12-07,6201.2,6207.4,6176.8,6085.2,-6.199999999999818,24.399999999999636,116.0,30.599999999999454,122.19999999999982,91.60000000000036
2022-12-06,6214.6,6218.0,6187.6,6098.0,-3.399999999999636,27.0,116.60000000000036,30.399999999999636,120.0,89.60000000000036
2022-12-05,6209.6,6211.6,6181.0,6093.4,-2.0,28.600000000000364,116.20000000000073,30.600000000000364,118.20000000000073,87.60000000000036
2022-12-02,6176.0,6179.4,6158.0,6069.4,-3.399999999999636,18.0,106.60000000000036,21.399999999999636,110.0,88.60000000000036
2022-12-01,6190.0,6190.4,6170.0,6081.8,-0.3999999999996362,20.0,108.19999999999982,20.399999999999636,108.59999999999945,88.19999999999982
2022-11-30,6163.8,6164.6,6140.0,6056.0,-0.8000000000001819,23.800000000000182,107.80000000000018,24.600000000000364,108.60000000000036,84.0
2022-11-29,6172.8,6175.0,6153.4,6071.0,-2.199999999999818,19.400000000000546,101.80000000000018,21.600000000000364,104.0,82.39999999999964
2022-11-28,6074.8,6074.0,6057.0,5984.8,0.8000000000001819,17.800000000000182,90.0,17.0,89.19999999999982,72.19999999999982
2022-11-25,6096.2,6097.2,6076.8,5993.2,-1.0,19.399999999999636,103.0,20.399999999999636,104.0,83.60000000000036
2022-11-24,6133.4,6128.8,6109.4,6019.0,4.599999999999454,24.0,114.39999999999964,19.400000000000546,109.80000000000018,90.39999999999964
2022-11-23,6128.6,6126.2,6105.0,6019.2,2.4000000000005457,23.600000000000364,109.40000000000055,21.199999999999818,107.0,85.80000000000018
2022-11-22,6136.6,6135.0,6117.0,6039.4,1.6000000000003638,19.600000000000364,97.20000000000073,18.0,95.60000000000036,77.60000000000036
2022-11-21,6204.2,6210.0,6187.4,6107.4,-5.800000000000182,16.800000000000182,96.80000000000018,22.600000000000364,102.60000000000036,80.0
2022-11-18,6213.8,6215.6,6197.2,6117.0,-1.800000000000182,16.600000000000364,96.80000000000018,18.400000000000546,98.60000000000036,80.19999999999982
2022-11-17,6215.2,6226.8,6192.6,6104.8,-11.600000000000364,22.599999999999454,110.39999999999964,34.19999999999982,122.0,87.80000000000018
2022-11-16,6206.4,6212.4,6177.8,6086.0,-6.0,28.599999999999454,120.39999999999964,34.599999999999454,126.39999999999964,91.80000000000018
2022-11-15,6231.2,6232.4,6193.0,6107.2,-1.199999999999818,38.19999999999982,124.0,39.399999999999636,125.19999999999982,85.80000000000018
2022-11-14,6126.4,6131.4,6101.2,6019.6,-5.0,25.199999999999818,106.79999999999927,30.199999999999818,111.79999999999927,81.59999999999945
2022-11-11,6139.6,6142.0,6110.0,6032.8,-2.399999999999636,29.600000000000364,106.80000000000018,32.0,109.19999999999982,77.19999999999982
2022-11-10,6106.0,6102.8,6069.6,5993.8,3.199999999999818,36.399999999999636,112.19999999999982,33.19999999999982,109.0,75.80000000000018
2022-11-09,6123.2,6124.4,6079.4,5992.0,-1.199999999999818,43.80000000000018,131.19999999999982,45.0,132.39999999999964,87.39999999999964
2022-11-08,6144.8,6142.8,6091.0,6004.8,2.0,53.80000000000018,140.0,51.80000000000018,138.0,86.19999999999982
2022-11-07,6136.4,6131.0,6081.4,5990.4,5.399999999999636,55.0,146.0,49.600000000000364,140.60000000000036,91.0
2022-11-04,6156.2,6147.0,6088.0,6000.0,9.199999999999818,68.19999999999982,156.19999999999982,59.0,147.0,88.0
2022-11-03,6003.0,5990.4,5931.2,5841.8,12.600000000000364,71.80000000000018,161.19999999999982,59.19999999999982,148.59999999999945,89.39999999999964
2022-11-02,6001.4,5991.0,5927.8,5834.4,10.399999999999636,73.59999999999945,167.0,63.19999999999982,156.60000000000036,93.40000000000055
2022-11-01,5965.4,5955.6,5897.6,5802.8,9.799999999999272,67.79999999999927,162.59999999999945,58.0,152.80000000000018,94.80000000000018
2022-10-31,5805.0,5791.0,5732.8,5646.8,14.0,72.19999999999982,158.19999999999982,58.19999999999982,144.19999999999982,86.0
2022-10-28,5771.0,5756.0,5699.6,5617.4,15.0,71.39999999999964,153.60000000000036,56.399999999999636,138.60000000000036,82.20000000000073
2022-10-27,5971.2,5955.2,5883.2,5795.4,16.0,88.0,175.80000000000018,72.0,159.80000000000018,87.80000000000018
2022-10-26,5975.8,5960.0,5889.6,5796.4,15.800000000000182,86.19999999999982,179.40000000000055,70.39999999999964,163.60000000000036,93.20000000000073
2022-10-25,5863.6,5844.6,5770.0,5685.6,19.0,93.60000000000036,178.0,74.60000000000036,159.0,84.39999999999964
2022-10-24,5897.2,5867.8,5804.8,5705.4,29.399999999999636,92.39999999999964,191.80000000000018,63.0,162.40000000000055,99.40000000000055
2022-10-21,5965.2,5943.8,5919.2,5842.4,21.399999999999636,46.0,122.80000000000018,24.600000000000364,101.40000000000055,76.80000000000018
2022-10-20,5964.6,5938.0,5913.8,5838.6,26.600000000000364,50.80000000000018,126.0,24.199999999999818,99.39999999999964,75.19999999999982
2022-10-19,5981.2,5963.2,5941.8,5868.0,18.0,39.399999999999636,113.19999999999982,21.399999999999636,95.19999999999982,73.80000000000018
2022-10-18,6035.2,6018.2,5994.8,5915.2,17.0,40.399999999999636,120.0,23.399999999999636,103.0,79.60000000000036
2022-10-17,6002.4,5984.6,5965.2,5888.0,17.799999999999272,37.19999999999982,114.39999999999964,19.400000000000546,96.60000000000036,77.19999999999982
2022-10-14,5983.8,5968.8,5944.0,5865.4,15.0,39.80000000000018,118.40000000000055,24.800000000000182,103.40000000000055,78.60000000000036
2022-10-13,5830.2,5812.6,5790.8,5727.0,17.599999999999454,39.399999999999636,103.19999999999982,21.800000000000182,85.60000000000036,63.80000000000018
2022-10-12,5812.8,5799.8,5778.6,5705.0,13.0,34.19999999999982,107.80000000000018,21.199999999999818,94.80000000000018,73.60000000000036
2022-10-11,5682.8,5663.0,5646.2,5576.8,19.800000000000182,36.600000000000364,106.0,16.800000000000182,86.19999999999982,69.39999999999964
2022-10-10,5639.8,5620.0,5600.0,5531.0,19.800000000000182,39.80000000000018,108.80000000000018,20.0,89.0,69.0
2022-09-30,5710.2,5688.6,5671.0,5596.0,21.599999999999454,39.19999999999982,114.19999999999982,17.600000000000364,92.60000000000036,75.0
2022-09-29,5790.8,5770.2,5751.0,5668.8,20.600000000000364,39.80000000000018,122.0,19.199999999999818,101.39999999999964,82.19999999999982
2022-09-28,5772.0,5745.0,5721.2,5644.2,27.0,50.80000000000018,127.80000000000018,23.800000000000182,100.80000000000018,77.0
2022-09-27,5912.6,5884.8,5857.8,5777.8,27.800000000000182,54.80000000000018,134.80000000000018,27.0,107.0,80.0
2022-09-26,5804.4,5777.2,5749.8,5661.0,27.199999999999818,54.599999999999454,143.39999999999964,27.399999999999636,116.19999999999982,88.80000000000018
2022-09-23,5873.4,5849.4,5817.0,5737.0,24.0,56.399999999999636,136.39999999999964,32.399999999999636,112.39999999999964,80.0
2022-09-22,5938.6,5910.0,5877.0,5791.2,28.600000000000364,61.600000000000364,147.40000000000055,33.0,118.80000000000018,85.80000000000018
2022-09-21,5949.2,5917.0,5882.6,5792.8,32.19999999999982,66.59999999999945,156.39999999999964,34.399999999999636,124.19999999999982,89.80000000000018
2022-09-20,5918.6,5882.2,5855.8,5759.4,36.400000000000546,62.80000000000018,159.20000000000073,26.399999999999636,122.80000000000018,96.40000000000055
2022-09-19,5876.8,5847.2,5810.2,5721.2,29.600000000000364,66.60000000000036,155.60000000000036,37.0,126.0,89.0
2022-09-16,6007.2,5918.0,5853.8,5763.4,89.19999999999982,153.39999999999964,243.80000000000018,64.19999999999982,154.60000000000036,90.40000000000055
2022-09-15,6100.6,6068.0,6006.0,5915.0,32.600000000000364,94.60000000000036,185.60000000000036,62.0,153.0,91.0
2022-09-14,6252.8,6223.0,6166.0,6074.2,29.800000000000182,86.80000000000018,178.60000000000036,57.0,148.80000000000018,91.80000000000018
2022-09-13,6292.6,6262.0,6207.0,6110.2,30.600000000000364,85.60000000000036,182.40000000000055,55.0,151.80000000000018,96.80000000000018
2022-09-09,6314.6,6284.6,6222.6,6122.0,30.0,92.0,192.60000000000036,62.0,162.60000000000036,100.60000000000036
2022-09-08,6269.6,6238.8,6172.6,6075.0,30.800000000000182,97.0,194.60000000000036,66.19999999999982,163.80000000000018,97.60000000000036
2022-09-07,6293.0,6262.8,6197.4,6097.4,30.199999999999818,95.60000000000036,195.60000000000036,65.40000000000055,165.40000000000055,100.0
2022-09-06,6272.6,6244.6,6175.0,6072.4,28.0,97.60000000000036,200.20000000000073,69.60000000000036,172.20000000000073,102.60000000000036
2022-09-05,6158.4,6130.0,6061.4,5958.4,28.399999999999636,97.0,200.0,68.60000000000036,171.60000000000036,103.0
2022-09-02,6130.2,6100.0,6034.0,5936.4,30.199999999999818,96.19999999999982,193.80000000000018,66.0,163.60000000000036,97.60000000000036
2022-09-01,6115.0,6084.2,6017.4,5916.0,30.800000000000182,97.60000000000036,199.0,66.80000000000018,168.19999999999982,101.39999999999964
2022-08-31,6139.4,6108.8,6041.2,5941.2,30.599999999999454,98.19999999999982,198.19999999999982,67.60000000000036,167.60000000000036,100.0
2022-08-30,6267.0,6234.0,6164.0,6061.8,33.0,103.0,205.19999999999982,70.0,172.19999999999982,102.19999999999982
2022-08-29,6272.0,6238.8,6170.0,6069.0,33.19999999999982,102.0,203.0,68.80000000000018,169.80000000000018,101.0
2022-08-26,6269.0,6236.0,6168.8,6071.8,33.0,100.19999999999982,197.19999999999982,67.19999999999982,164.19999999999982,97.0
2022-08-25,6278.4,6246.0,6179.2,6080.0,32.399999999999636,99.19999999999982,198.39999999999964,66.80000000000018,166.0,99.19999999999982
2022-08-24,6247.4,6215.8,6149.8,6057.4,31.599999999999454,97.59999999999945,190.0,66.0,158.40000000000055,92.40000000000055
2022-08-23,6432.0,6400.4,6332.8,6240.0,31.600000000000364,99.19999999999982,192.0,67.59999999999945,160.39999999999964,92.80000000000018
2022-08-22,6428.6,6399.6,6325.4,6236.0,29.0,103.20000000000073,192.60000000000036,74.20000000000073,163.60000000000036,89.39999999999964
2022-08-19,6425.0,6350.2,6255.0,6163.6,74.80000000000018,170.0,261.39999999999964,95.19999999999982,186.59999999999945,91.39999999999964
2022-08-18,6471.4,6439.0,6343.0,6254.2,32.399999999999636,128.39999999999964,217.19999999999982,96.0,184.80000000000018,88.80000000000018
2022-08-17,6492.4,6463.6,6361.2,6274.0,28.799999999999272,131.19999999999982,218.39999999999964,102.40000000000055,189.60000000000036,87.19999999999982
2022-08-16,6454.0,6424.0,6322.2,6231.8,30.0,131.80000000000018,222.19999999999982,101.80000000000018,192.19999999999982,90.39999999999964
2022-08-15,6429.0,6398.4,6298.0,6207.0,30.600000000000364,131.0,222.0,100.39999999999964,191.39999999999964,91.0
2022-08-12,6418.4,6386.6,6285.8,6198.4,31.799999999999272,132.59999999999945,220.0,100.80000000000018,188.20000000000073,87.40000000000055
2022-08-11,6426.2,6389.8,6291.8,6202.4,36.399999999999636,134.39999999999964,223.80000000000018,98.0,187.40000000000055,89.40000000000055
2022-08-10,6291.0,6254.0,6156.0,6071.0,37.0,135.0,220.0,98.0,183.0,85.0
2022-08-09,6309.4,6273.6,6174.6,6088.4,35.79999999999927,134.79999999999927,221.0,99.0,185.20000000000073,86.20000000000073
2022-08-08,6291.4,6258.2,6158.2,6070.4,33.19999999999982,133.19999999999982,221.0,100.0,187.80000000000018,87.80000000000018
2022-08-05,6258.0,6220.0,6125.4,6036.2,38.0,132.60000000000036,221.80000000000018,94.60000000000036,183.80000000000018,89.19999999999982
2022-08-04,6124.4,6087.6,5988.8,5906.2,36.79999999999927,135.59999999999945,218.19999999999982,98.80000000000018,181.40000000000055,82.60000000000036
2022-08-03,6102.6,6073.2,5980.2,5896.4,29.400000000000546,122.40000000000055,206.20000000000073,93.0,176.80000000000018,83.80000000000018
2022-08-02,6167.4,6138.4,6055.0,5963.4,29.0,112.39999999999964,204.0,83.39999999999964,175.0,91.60000000000036
2022-08-01,6311.4,6274.0,6175.4,6092.2,37.399999999999636,136.0,219.19999999999982,98.60000000000036,181.80000000000018,83.19999999999982
2022-07-29,6255.2,6223.0,6127.8,6036.8,32.19999999999982,127.39999999999964,218.39999999999964,95.19999999999982,186.19999999999982,91.0
2022-07-28,6305.6,6274.0,6178.2,6095.8,31.600000000000364,127.40000000000055,209.80000000000018,95.80000000000018,178.19999999999982,82.39999999999964
2022-07-27,6298.0,6262.4,6168.0,6085.4,35.600000000000364,130.0,212.60000000000036,94.39999999999964,177.0,82.60000000000036
2022-07-26,6273.4,6234.6,6138.6,6058.4,38.79999999999927,134.79999999999927,215.0,96.0,176.20000000000073,80.20000000000073
2022-07-25,6173.6,6140.8,6044.2,5965.2,32.80000000000018,129.40000000000055,208.40000000000055,96.60000000000036,175.60000000000036,79.0
2022-07-22,6244.8,6210.0,6125.2,6052.0,34.80000000000018,119.60000000000036,192.80000000000018,84.80000000000018,158.0,73.19999999999982
2022-07-21,6310.2,6284.0,6205.2,6134.2,26.199999999999818,105.0,176.0,78.80000000000018,149.80000000000018,71.0
2022-07-20,6373.0,6343.8,6266.0,6190.2,29.199999999999818,107.0,182.80000000000018,77.80000000000018,153.60000000000036,75.80000000000018
2022-07-19,6287.4,6257.6,6175.0,6095.2,29.799999999999272,112.39999999999964,192.19999999999982,82.60000000000036,162.40000000000055,79.80000000000018
2022-07-18,6270.0,6240.0,6150.6,6059.6,30.0,119.39999999999964,210.39999999999964,89.39999999999964,180.39999999999964,91.0
2022-07-15,6253.0,6142.4,6119.8,6028.6,110.60000000000036,133.19999999999982,224.39999999999964,22.599999999999454,113.79999999999927,91.19999999999982
2022-07-14,6302.8,6266.4,6231.0,6139.8,36.400000000000546,71.80000000000018,163.0,35.399999999999636,126.59999999999945,91.19999999999982
2022-07-13,6240.2,6198.4,6163.6,6066.6,41.80000000000018,76.59999999999945,173.59999999999945,34.79999999999927,131.79999999999927,97.0
2022-07-12,6225.6,6183.0,6147.0,6053.4,42.600000000000364,78.60000000000036,172.20000000000073,36.0,129.60000000000036,93.60000000000036
2022-07-11,6303.8,6263.2,6226.4,6128.6,40.600000000000364,77.40000000000055,175.19999999999982,36.80000000000018,134.59999999999945,97.79999999999927
2022-07-08,6383.2,6343.0,6310.4,6218.2,40.19999999999982,72.80000000000018,165.0,32.600000000000364,124.80000000000018,92.19999999999982
2022-07-07,6421.6,6380.0,6345.6,6245.2,41.600000000000364,76.0,176.40000000000055,34.399999999999636,134.80000000000018,100.40000000000055
2022-07-06,6401.6,6357.4,6323.4,6225.2,44.20000000000073,78.20000000000073,176.40000000000055,34.0,132.19999999999982,98.19999999999982
2022-07-05,6476.4,6432.6,6399.6,6297.4,43.79999999999927,76.79999999999927,179.0,33.0,135.20000000000073,102.20000000000073
2022-07-04,6491.8,6447.8,6413.0,6311.8,44.0,78.80000000000018,180.0,34.80000000000018,136.0,101.19999999999982
2022-07-01,6413.2,6368.0,6337.0,6239.4,45.19999999999982,76.19999999999982,173.80000000000018,31.0,128.60000000000036,97.60000000000036
2022-06-30,6425.8,6385.6,6351.4,6249.2,40.19999999999982,74.40000000000055,176.60000000000036,34.20000000000073,136.40000000000055,102.19999999999982
2022-06-29,6382.2,6341.0,6307.0,6216.0,41.19999999999982,75.19999999999982,166.19999999999982,34.0,125.0,91.0
2022-06-28,6477.0,6436.6,6399.0,6299.8,40.399999999999636,78.0,177.19999999999982,37.600000000000364,136.80000000000018,99.19999999999982
2022-06-27,6363.6,6319.0,6281.0,6180.0,44.600000000000364,82.60000000000036,183.60000000000036,38.0,139.0,101.0
2022-06-24,6348.6,6303.2,6265.8,6168.6,45.400000000000546,82.80000000000018,180.0,37.399999999999636,134.59999999999945,97.19999999999982
2022-06-23,6273.2,6227.2,6187.4,6082.0,46.0,85.80000000000018,191.19999999999982,39.80000000000018,145.19999999999982,105.39999999999964
2022-06-22,6115.2,6063.0,6020.4,5908.8,52.19999999999982,94.80000000000018,206.39999999999964,42.600000000000364,154.19999999999982,111.59999999999945
2022-06-21,6224.2,6177.0,6138.0,6032.0,47.19999999999982,86.19999999999982,192.19999999999982,39.0,145.0,106.0
2022-06-20,6265.0,6218.0,6179.8,6070.4,47.0,85.19999999999982,194.60000000000036,38.19999999999982,147.60000000000036,109.40000000000055
2022-06-17,6293.0,6282.4,6199.2,6090.0,10.600000000000364,93.80000000000018,203.0,83.19999999999982,192.39999999999964,109.19999999999982
2022-06-16,6253.6,6211.6,6126.0,6011.4,42.0,127.60000000000036,242.20000000000073,85.60000000000036,200.20000000000073,114.60000000000036
2022-06-15,6251.6,6206.8,6122.4,6011.0,44.80000000000018,129.20000000000073,240.60000000000036,84.40000000000055,195.80000000000018,111.39999999999964
2022-06-14,6281.2,6243.2,6157.2,6051.6,38.0,124.0,229.59999999999945,86.0,191.59999999999945,105.59999999999945
2022-06-13,6217.8,6166.6,6082.2,5970.4,51.19999999999982,135.60000000000036,247.40000000000055,84.40000000000055,196.20000000000073,111.80000000000018
2022-06-10,6250.4,6202.0,6115.0,6004.0,48.399999999999636,135.39999999999964,246.39999999999964,87.0,198.0,111.0
2022-06-09,6119.8,6069.8,5976.0,5862.2,50.0,143.80000000000018,257.60000000000036,93.80000000000018,207.60000000000036,113.80000000000018
2022-06-08,6190.0,6137.8,6046.8,5935.8,52.19999999999982,143.19999999999982,254.19999999999982,91.0,202.0,111.0
2022-06-07,6148.0,6097.0,6005.8,5890.0,51.0,142.19999999999982,258.0,91.19999999999982,207.0,115.80000000000018
