"ts_code","trade_date","pre_close","pre_settle","open","high","low","close","settle","change1","change2","vol","amount","oi","oi_chg"
"ICL2.CFX","20250324","5810.6","5800.2","5815","5831.6","5739.2","5802","5779","1.8","-21.2","38793","4493596.856","100174",""
"ICL2.CFX","20250321","5902.4","5905.8","5890","5917.2","5774.8","5810.6","5800.2","-95.2","-105.6","47871","5595437.284","102266",""
"ICL2.CFX","20250320","5948.4","5935.8","5944.6","5944.6","5892.2","5902.4","5905.8","-33.4","-30","29573","3499895.292","93023",""
"ICL2.CFX","20250319","5963.6","5964.4","5956","5969.2","5915","5948.4","5935.8","-16","-28.6","26605","3160746.984","88756",""
"ICL2.CFX","20250318","5938","5947.2","5960","6018.2","5946.8","5963.6","5964.4","16.4","17.2","25537","3053958.808","86380",""
"ICL2.CFX","20250317","5955","5944.2","5984.4","5984.4","5936","5938","5947.2","-6.2","3","22059","2625349.252","83221",""
"ICL2.CFX","20250314","5813.8","5796","5820","5956.2","5798","5955","5944.2","159","148.2","33006","3893309.54","82422",""
"ICL2.CFX","20250313","5860","5867","5846.8","5867","5762.8","5813.8","5796","-53.2","-71","28023","3253658.948","80801",""
"ICL2.CFX","20250312","5856.8","5844.6","5878","5922","5843.2","5860","5867","15.4","22.4","23639","2777110.356","78125",""
"ICL2.CFX","20250311","5818.8","5816.6","5770","5858.6","5751","5856.8","5844.6","40.2","28","23287","2712126.708","76508",""
"ICL2.CFX","20250310","5854.4","5848.2","5857.4","5869","5775","5818.8","5816.6","-29.4","-31.6","22016","2559543.628","74610",""
"ICL2.CFX","20250307","5885","5887.8","5865.2","5894.4","5832","5854.4","5848.2","-33.4","-39.6","22442","2631938.236","71475",""
"ICL2.CFX","20250306","5765","5764.4","5799.8","5905","5796.6","5885","5887.8","120.6","123.4","28031","3288970.584","71872",""
"ICL2.CFX","20250305","5763.2","5768.4","5760.2","5784","5703","5765","5764.4","-3.4","-4","22315","2561893.64","69224",""
"ICL2.CFX","20250304","5720","5716","5690","5787.6","5680","5763.2","5768.4","47.2","52.4","19533","2244223.38","65608",""
