trade_date,close_ih0,close_ih1,close_ih2,close_ih3,price_spread_ih0_ih1,price_spread_ih0_ih2,price_spread_ih0_ih3,price_spread_ih1_ih2,price_spread_ih1_ih3,price_spread_ih2_ih3
2023-02-23,2773.0,2778.0,2776.8,2750.6,-5.0,-3.800000000000182,22.40000000000009,1.199999999999818,27.40000000000009,26.200000000000273
2023-02-22,2774.6,2780.4,2780.2,2752.6,-5.800000000000182,-5.599999999999909,22.0,0.20000000000027285,27.800000000000182,27.59999999999991
2023-02-21,2812.8,2818.6,2817.0,2785.2,-5.799999999999727,-4.199999999999818,27.600000000000364,1.599999999999909,33.40000000000009,31.800000000000182
2023-02-20,2799.8,2803.6,2805.0,2775.0,-3.799999999999727,-5.199999999999818,24.800000000000182,-1.400000000000091,28.59999999999991,30.0
2023-02-17,2735.2,2719.0,2722.0,2696.0,16.199999999999818,13.199999999999818,39.19999999999982,-3.0,23.0,26.0
2023-02-16,2741.8,2749.8,2750.2,2726.6,-8.0,-8.399999999999636,15.200000000000273,-0.3999999999996362,23.200000000000273,23.59999999999991
2023-02-15,2752.8,2758.0,2763.4,2736.0,-5.199999999999818,-10.599999999999909,16.800000000000182,-5.400000000000091,22.0,27.40000000000009
2023-02-14,2780.2,2786.6,2792.6,2762.8,-6.400000000000091,-12.400000000000091,17.399999999999636,-6.0,23.799999999999727,29.799999999999727
2023-02-13,2769.0,2775.8,2783.4,2756.2,-6.800000000000182,-14.400000000000091,12.800000000000182,-7.599999999999909,19.600000000000364,27.200000000000273
2023-02-10,2751.6,2756.8,2764.4,2737.4,-5.200000000000273,-12.800000000000182,14.199999999999818,-7.599999999999909,19.40000000000009,27.0
2023-02-09,2765.6,2770.6,2776.0,2748.4,-5.0,-10.400000000000091,17.199999999999818,-5.400000000000091,22.199999999999818,27.59999999999991
2023-02-08,2734.0,2737.4,2744.8,2716.2,-3.400000000000091,-10.800000000000182,17.800000000000182,-7.400000000000091,21.200000000000273,28.600000000000364
2023-02-07,2741.8,2745.6,2751.6,2725.4,-3.799999999999727,-9.799999999999727,16.40000000000009,-6.0,20.199999999999818,26.199999999999818
2023-02-06,2734.2,2737.2,2741.4,2714.2,-3.0,-7.200000000000273,20.0,-4.200000000000273,23.0,27.200000000000273
2023-02-03,2778.2,2781.4,2787.0,2760.8,-3.200000000000273,-8.800000000000182,17.399999999999636,-5.599999999999909,20.59999999999991,26.199999999999818
2023-02-02,2820.2,2826.0,2833.0,2804.4,-5.800000000000182,-12.800000000000182,15.799999999999727,-7.0,21.59999999999991,28.59999999999991
2023-02-01,2827.8,2834.0,2843.2,2817.2,-6.199999999999818,-15.399999999999636,10.600000000000364,-9.199999999999818,16.800000000000182,26.0
2023-01-31,2819.6,2825.0,2834.8,2807.0,-5.400000000000091,-15.200000000000273,12.599999999999909,-9.800000000000182,18.0,27.800000000000182
2023-01-30,2840.0,2843.2,2854.4,2820.2,-3.199999999999818,-14.400000000000091,19.800000000000182,-11.200000000000273,23.0,34.20000000000027
2023-01-20,2837.2,2840.4,2849.8,2855.0,-3.200000000000273,-12.600000000000364,-17.800000000000182,-9.400000000000091,-14.599999999999909,-5.199999999999818
2023-01-19,2818.4,2825.4,2833.2,2841.2,-7.0,-14.799999999999727,-22.799999999999727,-7.799999999999727,-15.799999999999727,-8.0
2023-01-18,2809.8,2818.6,2826.2,2836.6,-8.799999999999727,-16.399999999999636,-26.799999999999727,-7.599999999999909,-18.0,-10.400000000000091
2023-01-17,2832.6,2841.6,2852.2,2860.6,-9.0,-19.59999999999991,-28.0,-10.599999999999909,-19.0,-8.400000000000091
2023-01-16,2843.6,2852.0,2864.4,2867.0,-8.400000000000091,-20.800000000000182,-23.40000000000009,-12.400000000000091,-15.0,-2.599999999999909
2023-01-13,2796.0,2801.6,2808.0,2810.0,-5.599999999999909,-12.0,-14.0,-6.400000000000091,-8.400000000000091,-2.0
2023-01-12,2746.2,2750.4,2757.0,2757.8,-4.200000000000273,-10.800000000000182,-11.600000000000364,-6.599999999999909,-7.400000000000091,-0.8000000000001819
2023-01-11,2739.2,2743.8,2750.0,2752.2,-4.600000000000364,-10.800000000000182,-13.0,-6.199999999999818,-8.399999999999636,-2.199999999999818
2023-01-10,2735.4,2740.4,2745.0,2746.2,-5.0,-9.599999999999909,-10.799999999999727,-4.599999999999909,-5.799999999999727,-1.199999999999818
2023-01-09,2743.4,2748.2,2753.6,2752.4,-4.799999999999727,-10.199999999999818,-9.0,-5.400000000000091,-4.200000000000273,1.199999999999818
2023-01-06,2719.4,2724.0,2729.6,2728.0,-4.599999999999909,-10.199999999999818,-8.599999999999909,-5.599999999999909,-4.0,1.599999999999909
2023-01-05,2705.6,2709.0,2716.0,2716.6,-3.400000000000091,-10.400000000000091,-11.0,-7.0,-7.599999999999909,-0.599999999999909
2023-01-04,2654.2,2659.6,2665.0,2665.0,-5.400000000000091,-10.800000000000182,-10.800000000000182,-5.400000000000091,-5.400000000000091,0.0
2023-01-03,2648.6,2655.4,2657.4,2659.8,-6.800000000000182,-8.800000000000182,-11.200000000000273,-2.0,-4.400000000000091,-2.400000000000091
2022-12-30,2646.4,2652.8,2656.0,2656.4,-6.400000000000091,-9.599999999999909,-10.0,-3.199999999999818,-3.599999999999909,-0.40000000000009095
2022-12-29,2630.2,2636.6,2639.4,2640.2,-6.400000000000091,-9.200000000000273,-10.0,-2.800000000000182,-3.599999999999909,-0.7999999999997272
2022-12-28,2647.4,2654.2,2657.2,2658.6,-6.799999999999727,-9.799999999999727,-11.199999999999818,-3.0,-4.400000000000091,-1.400000000000091
2022-12-27,2642.6,2652.2,2652.6,2654.0,-9.599999999999909,-10.0,-11.400000000000091,-0.40000000000009095,-1.800000000000182,-1.400000000000091
2022-12-26,2614.0,2617.6,2624.0,2623.2,-3.599999999999909,-10.0,-9.199999999999818,-6.400000000000091,-5.599999999999909,0.8000000000001819
2022-12-23,2625.0,2630.2,2635.8,2634.2,-5.199999999999818,-10.800000000000182,-9.199999999999818,-5.600000000000364,-4.0,1.6000000000003638
2022-12-22,2627.4,2629.2,2636.6,2632.0,-1.7999999999997272,-9.199999999999818,-4.599999999999909,-7.400000000000091,-2.800000000000182,4.599999999999909
2022-12-21,2610.6,2615.6,2620.8,2621.0,-5.0,-10.200000000000273,-10.400000000000091,-5.200000000000273,-5.400000000000091,-0.1999999999998181
2022-12-20,2609.2,2615.4,2617.8,2621.8,-6.200000000000273,-8.600000000000364,-12.600000000000364,-2.400000000000091,-6.400000000000091,-4.0
2022-12-19,2655.6,2659.6,2666.2,2669.2,-4.0,-10.599999999999909,-13.599999999999909,-6.599999999999909,-9.599999999999909,-3.0
2022-12-16,2676.8,2697.0,2709.6,2707.2,-20.199999999999818,-32.79999999999973,-30.399999999999636,-12.599999999999909,-10.199999999999818,2.400000000000091
2022-12-15,2676.2,2684.8,2702.4,2704.0,-8.600000000000364,-26.200000000000273,-27.800000000000182,-17.59999999999991,-19.199999999999818,-1.599999999999909
2022-12-14,2694.4,2699.0,2711.8,2711.8,-4.599999999999909,-17.40000000000009,-17.40000000000009,-12.800000000000182,-12.800000000000182,0.0
2022-12-13,2677.2,2680.0,2692.2,2696.0,-2.800000000000182,-15.0,-18.800000000000182,-12.199999999999818,-16.0,-3.800000000000182
2022-12-12,2676.0,2677.4,2688.8,2688.4,-1.400000000000091,-12.800000000000182,-12.400000000000091,-11.400000000000091,-11.0,0.40000000000009095
2022-12-09,2708.6,2711.8,2717.8,2718.6,-3.200000000000273,-9.200000000000273,-10.0,-6.0,-6.799999999999727,-0.7999999999997272
2022-12-08,2677.6,2678.0,2685.2,2685.8,-0.40000000000009095,-7.599999999999909,-8.200000000000273,-7.199999999999818,-7.800000000000182,-0.6000000000003638
2022-12-07,2669.2,2668.4,2676.6,2678.0,0.7999999999997272,-7.400000000000091,-8.800000000000182,-8.199999999999818,-9.599999999999909,-1.400000000000091
2022-12-06,2685.0,2686.8,2693.8,2694.8,-1.800000000000182,-8.800000000000182,-9.800000000000182,-7.0,-8.0,-1.0
2022-12-05,2675.8,2675.8,2686.0,2684.0,0.0,-10.199999999999818,-8.199999999999818,-10.199999999999818,-8.199999999999818,2.0
2022-12-02,2620.0,2621.0,2628.6,2628.8,-1.0,-8.599999999999909,-8.800000000000182,-7.599999999999909,-7.800000000000182,-0.20000000000027285
2022-12-01,2632.0,2632.6,2638.2,2635.8,-0.599999999999909,-6.199999999999818,-3.800000000000182,-5.599999999999909,-3.200000000000273,2.399999999999636
2022-11-30,2611.0,2611.8,2617.8,2614.8,-0.8000000000001819,-6.800000000000182,-3.800000000000182,-6.0,-3.0,3.0
2022-11-29,2613.0,2615.2,2622.2,2618.0,-2.199999999999818,-9.199999999999818,-5.0,-7.0,-2.800000000000182,4.199999999999818
2022-11-28,2505.4,2510.6,2517.2,2510.4,-5.199999999999818,-11.799999999999727,-5.0,-6.599999999999909,0.1999999999998181,6.799999999999727
2022-11-25,2550.8,2558.4,2564.2,2558.2,-7.599999999999909,-13.399999999999636,-7.399999999999636,-5.799999999999727,0.20000000000027285,6.0
2022-11-24,2519.6,2525.0,2533.6,2529.4,-5.400000000000091,-14.0,-9.800000000000182,-8.599999999999909,-4.400000000000091,4.199999999999818
2022-11-23,2538.0,2543.4,2551.0,2548.4,-5.400000000000091,-13.0,-10.400000000000091,-7.599999999999909,-5.0,2.599999999999909
2022-11-22,2532.0,2536.2,2546.2,2542.8,-4.199999999999818,-14.199999999999818,-10.800000000000182,-10.0,-6.600000000000364,3.399999999999636
2022-11-21,2520.8,2523.8,2534.2,2529.0,-3.0,-13.399999999999636,-8.199999999999818,-10.399999999999636,-5.199999999999818,5.199999999999818
2022-11-18,2556.0,2552.4,2564.4,2560.0,3.599999999999909,-8.400000000000091,-4.0,-12.0,-7.599999999999909,4.400000000000091
2022-11-17,2562.4,2563.8,2577.6,2569.8,-1.400000000000091,-15.199999999999818,-7.400000000000091,-13.799999999999727,-6.0,7.799999999999727
2022-11-16,2578.2,2579.0,2587.8,2580.2,-0.8000000000001819,-9.600000000000364,-2.0,-8.800000000000182,-1.199999999999818,7.600000000000364
2022-11-15,2585.0,2587.2,2596.8,2592.8,-2.199999999999818,-11.800000000000182,-7.800000000000182,-9.600000000000364,-5.600000000000364,4.0
2022-11-14,2537.6,2537.8,2549.6,2546.6,-0.20000000000027285,-12.0,-9.0,-11.799999999999727,-8.799999999999727,3.0
2022-11-11,2516.4,2516.8,2527.4,2525.2,-0.40000000000009095,-11.0,-8.799999999999727,-10.599999999999909,-8.399999999999636,2.200000000000273
2022-11-10,2446.0,2447.2,2458.8,2454.2,-1.199999999999818,-12.800000000000182,-8.199999999999818,-11.600000000000364,-7.0,4.600000000000364
2022-11-09,2438.2,2439.8,2452.4,2449.8,-1.6000000000003638,-14.200000000000273,-11.600000000000364,-12.599999999999909,-10.0,2.599999999999909
2022-11-08,2460.8,2462.4,2476.0,2471.6,-1.599999999999909,-15.199999999999818,-10.799999999999727,-13.599999999999909,-9.199999999999818,4.400000000000091
2022-11-07,2476.6,2478.6,2490.4,2483.4,-2.0,-13.800000000000182,-6.800000000000182,-11.800000000000182,-4.800000000000182,7.0
2022-11-04,2472.0,2471.0,2483.0,2479.6,1.0,-11.0,-7.599999999999909,-12.0,-8.599999999999909,3.400000000000091
2022-11-03,2384.4,2386.0,2401.4,2394.8,-1.599999999999909,-17.0,-10.400000000000091,-15.400000000000091,-8.800000000000182,6.599999999999909
2022-11-02,2418.4,2420.0,2432.6,2428.0,-1.599999999999909,-14.199999999999818,-9.599999999999909,-12.599999999999909,-8.0,4.599999999999909
2022-11-01,2403.2,2404.4,2415.2,2408.8,-1.2000000000002728,-12.0,-5.600000000000364,-10.799999999999727,-4.400000000000091,6.399999999999636
2022-10-31,2294.4,2291.8,2303.8,2297.6,2.599999999999909,-9.400000000000091,-3.199999999999818,-12.0,-5.799999999999727,6.200000000000273
2022-10-28,2329.4,2328.0,2336.0,2333.0,1.400000000000091,-6.599999999999909,-3.599999999999909,-8.0,-5.0,3.0
2022-10-27,2379.8,2380.2,2392.4,2386.2,-0.3999999999996362,-12.599999999999909,-6.399999999999636,-12.200000000000273,-6.0,6.200000000000273
2022-10-26,2398.8,2400.8,2410.4,2401.6,-2.0,-11.599999999999909,-2.799999999999727,-9.599999999999909,-0.7999999999997272,8.800000000000182
2022-10-25,2394.8,2394.0,2402.0,2399.2,0.8000000000001819,-7.199999999999818,-4.399999999999636,-8.0,-5.199999999999818,2.800000000000182
2022-10-24,2389.6,2387.8,2390.0,2380.8,1.7999999999997272,-0.40000000000009095,8.799999999999727,-2.199999999999818,7.0,9.199999999999818
2022-10-21,2487.8,2483.6,2484.0,2494.0,4.200000000000273,3.800000000000182,-6.199999999999818,-0.40000000000009095,-10.400000000000091,-10.0
2022-10-20,2503.4,2504.0,2504.6,2517.4,-0.599999999999909,-1.199999999999818,-14.0,-0.599999999999909,-13.400000000000091,-12.800000000000182
2022-10-19,2515.4,2516.2,2517.2,2527.2,-0.7999999999997272,-1.7999999999997272,-11.799999999999727,-1.0,-11.0,-10.0
2022-10-18,2566.6,2570.0,2570.8,2581.2,-3.400000000000091,-4.200000000000273,-14.599999999999909,-0.8000000000001819,-11.199999999999818,-10.399999999999636
2022-10-17,2580.4,2583.0,2584.4,2596.2,-2.599999999999909,-4.0,-15.799999999999727,-1.400000000000091,-13.199999999999818,-11.799999999999727
2022-10-14,2586.6,2590.6,2594.6,2608.8,-4.0,-8.0,-22.200000000000273,-4.0,-18.200000000000273,-14.200000000000273
2022-10-13,2525.6,2528.4,2531.2,2545.2,-2.800000000000182,-5.599999999999909,-19.59999999999991,-2.799999999999727,-16.799999999999727,-14.0
2022-10-12,2554.6,2558.6,2561.6,2573.2,-4.0,-7.0,-18.59999999999991,-3.0,-14.599999999999909,-11.599999999999909
2022-10-11,2538.4,2542.4,2546.0,2558.0,-4.0,-7.599999999999909,-19.59999999999991,-3.599999999999909,-15.599999999999909,-12.0
2022-10-10,2545.4,2549.0,2552.0,2566.0,-3.599999999999909,-6.599999999999909,-20.59999999999991,-3.0,-17.0,-14.0
2022-09-30,2610.0,2612.6,2615.0,2630.4,-2.599999999999909,-5.0,-20.40000000000009,-2.400000000000091,-17.800000000000182,-15.400000000000091
2022-09-29,2611.8,2615.2,2618.8,2631.0,-3.399999999999636,-7.0,-19.199999999999818,-3.600000000000364,-15.800000000000182,-12.199999999999818
2022-09-28,2613.4,2618.2,2621.6,2634.0,-4.799999999999727,-8.199999999999818,-20.59999999999991,-3.400000000000091,-15.800000000000182,-12.400000000000091
2022-09-27,2642.0,2644.0,2650.2,2660.2,-2.0,-8.199999999999818,-18.199999999999818,-6.199999999999818,-16.199999999999818,-10.0
2022-09-26,2615.0,2617.2,2623.4,2638.0,-2.199999999999818,-8.400000000000091,-23.0,-6.200000000000273,-20.800000000000182,-14.599999999999909
2022-09-23,2632.0,2637.4,2642.8,2657.4,-5.400000000000091,-10.800000000000182,-25.40000000000009,-5.400000000000091,-20.0,-14.599999999999909
2022-09-22,2631.6,2635.0,2641.0,2653.8,-3.400000000000091,-9.400000000000091,-22.200000000000273,-6.0,-18.800000000000182,-12.800000000000182
2022-09-21,2651.4,2657.4,2660.2,2672.6,-6.0,-8.799999999999727,-21.199999999999818,-2.799999999999727,-15.199999999999818,-12.400000000000091
2022-09-20,2674.6,2680.8,2686.0,2702.0,-6.200000000000273,-11.400000000000091,-27.40000000000009,-5.199999999999818,-21.199999999999818,-16.0
2022-09-19,2681.8,2685.0,2691.6,2705.4,-3.199999999999818,-9.799999999999727,-23.59999999999991,-6.599999999999909,-20.40000000000009,-13.800000000000182
2022-09-16,2693.0,2687.4,2696.8,2711.8,5.599999999999909,-3.800000000000182,-18.800000000000182,-9.400000000000091,-24.40000000000009,-15.0
2022-09-15,2746.4,2748.0,2755.0,2768.2,-1.599999999999909,-8.599999999999909,-21.799999999999727,-7.0,-20.199999999999818,-13.199999999999818
2022-09-14,2749.8,2752.4,2758.8,2772.4,-2.599999999999909,-9.0,-22.59999999999991,-6.400000000000091,-20.0,-13.599999999999909
2022-09-13,2767.4,2769.0,2777.0,2791.0,-1.599999999999909,-9.599999999999909,-23.59999999999991,-8.0,-22.0,-14.0
2022-09-09,2764.8,2765.4,2771.8,2783.4,-0.599999999999909,-7.0,-18.59999999999991,-6.400000000000091,-18.0,-11.599999999999909
2022-09-08,2707.2,2707.4,2713.4,2728.0,-0.20000000000027285,-6.200000000000273,-20.800000000000182,-6.0,-20.59999999999991,-14.599999999999909
2022-09-07,2716.4,2716.4,2723.0,2735.0,0.0,-6.599999999999909,-18.59999999999991,-6.599999999999909,-18.59999999999991,-12.0
2022-09-06,2724.4,2726.0,2732.2,2743.0,-1.599999999999909,-7.799999999999727,-18.59999999999991,-6.199999999999818,-17.0,-10.800000000000182
2022-09-05,2702.8,2701.2,2708.0,2719.8,1.6000000000003638,-5.199999999999818,-17.0,-6.800000000000182,-18.600000000000364,-11.800000000000182
2022-09-02,2712.4,2714.8,2721.2,2720.0,-2.400000000000091,-8.799999999999727,-7.599999999999909,-6.399999999999636,-5.199999999999818,1.199999999999818
2022-09-01,2736.8,2738.8,2745.0,2755.8,-2.0,-8.199999999999818,-19.0,-6.199999999999818,-17.0,-10.800000000000182
2022-08-31,2764.0,2765.2,2771.6,2780.2,-1.199999999999818,-7.599999999999909,-16.199999999999818,-6.400000000000091,-15.0,-8.599999999999909
2022-08-30,2730.6,2732.2,2739.6,2749.8,-1.599999999999909,-9.0,-19.200000000000273,-7.400000000000091,-17.600000000000364,-10.200000000000273
2022-08-29,2735.2,2737.6,2742.2,2752.6,-2.400000000000091,-7.0,-17.40000000000009,-4.599999999999909,-15.0,-10.400000000000091
2022-08-26,2757.8,2760.4,2764.0,2774.2,-2.599999999999909,-6.199999999999818,-16.399999999999636,-3.599999999999909,-13.799999999999727,-10.199999999999818
2022-08-25,2757.2,2760.4,2763.6,2775.0,-3.200000000000273,-6.400000000000091,-17.800000000000182,-3.199999999999818,-14.599999999999909,-11.400000000000091
2022-08-24,2708.2,2712.6,2716.2,2727.4,-4.400000000000091,-8.0,-19.200000000000273,-3.599999999999909,-14.800000000000182,-11.200000000000273
2022-08-23,2736.8,2740.4,2746.0,2755.8,-3.599999999999909,-9.199999999999818,-19.0,-5.599999999999909,-15.400000000000091,-9.800000000000182
2022-08-22,2755.0,2759.8,2762.6,2772.8,-4.800000000000182,-7.599999999999909,-17.800000000000182,-2.799999999999727,-13.0,-10.200000000000273
2022-08-19,2756.6,2756.2,2764.4,2772.6,0.40000000000009095,-7.800000000000182,-16.0,-8.200000000000273,-16.40000000000009,-8.199999999999818
2022-08-18,2758.6,2761.4,2767.8,2774.0,-2.800000000000182,-9.200000000000273,-15.400000000000091,-6.400000000000091,-12.599999999999909,-6.199999999999818
2022-08-17,2783.6,2784.6,2790.0,2796.6,-1.0,-6.400000000000091,-13.0,-5.400000000000091,-12.0,-6.599999999999909
2022-08-16,2766.8,2768.2,2775.4,2780.0,-1.3999999999996362,-8.599999999999909,-13.199999999999818,-7.200000000000273,-11.800000000000182,-4.599999999999909
2022-08-15,2782.0,2784.8,2790.0,2793.6,-2.800000000000182,-8.0,-11.599999999999909,-5.199999999999818,-8.799999999999727,-3.599999999999909
2022-08-12,2798.0,2799.8,2803.2,2808.8,-1.800000000000182,-5.199999999999818,-10.800000000000182,-3.399999999999636,-9.0,-5.600000000000364
2022-08-11,2787.2,2790.0,2791.0,2797.4,-2.800000000000182,-3.800000000000182,-10.200000000000273,-1.0,-7.400000000000091,-6.400000000000091
2022-08-10,2727.6,2728.6,2729.8,2735.0,-1.0,-2.200000000000273,-7.400000000000091,-1.2000000000002728,-6.400000000000091,-5.199999999999818
2022-08-09,2761.4,2761.8,2762.6,2768.8,-0.40000000000009095,-1.199999999999818,-7.400000000000091,-0.7999999999997272,-7.0,-6.200000000000273
2022-08-08,2761.8,2762.2,2763.4,2769.0,-0.3999999999996362,-1.599999999999909,-7.199999999999818,-1.2000000000002728,-6.800000000000182,-5.599999999999909
2022-08-05,2777.0,2777.4,2780.0,2780.2,-0.40000000000009095,-3.0,-3.199999999999818,-2.599999999999909,-2.799999999999727,-0.1999999999998181
2022-08-04,2740.2,2739.6,2740.0,2745.4,0.599999999999909,0.1999999999998181,-5.200000000000273,-0.40000000000009095,-5.800000000000182,-5.400000000000091
2022-08-03,2713.6,2712.8,2714.6,2722.8,0.7999999999997272,-1.0,-9.200000000000273,-1.7999999999997272,-10.0,-8.200000000000273
2022-08-02,2731.8,2730.6,2733.0,2735.0,1.2000000000002728,-1.199999999999818,-3.199999999999818,-2.400000000000091,-4.400000000000091,-2.0
2022-08-01,2778.0,2775.8,2778.4,2779.0,2.199999999999818,-0.40000000000009095,-1.0,-2.599999999999909,-3.199999999999818,-0.599999999999909
2022-07-29,2784.8,2783.6,2785.6,2789.8,1.2000000000002728,-0.7999999999997272,-5.0,-2.0,-6.200000000000273,-4.200000000000273
2022-07-28,2823.8,2822.2,2824.4,2826.6,1.6000000000003638,-0.599999999999909,-2.799999999999727,-2.200000000000273,-4.400000000000091,-2.199999999999818
2022-07-27,2827.2,2826.4,2827.6,2826.8,0.7999999999997272,-0.40000000000009095,0.3999999999996362,-1.199999999999818,-0.40000000000009095,0.7999999999997272
2022-07-26,2851.0,2850.2,2848.2,2848.6,0.8000000000001819,2.800000000000182,2.400000000000091,2.0,1.599999999999909,-0.40000000000009095
2022-07-25,2840.0,2837.6,2838.0,2839.6,2.400000000000091,2.0,0.40000000000009095,-0.40000000000009095,-2.0,-1.599999999999909
2022-07-22,2848.8,2848.6,2850.4,2851.8,0.20000000000027285,-1.599999999999909,-3.0,-1.800000000000182,-3.200000000000273,-1.400000000000091
2022-07-21,2831.0,2828.6,2830.6,2831.0,2.400000000000091,0.40000000000009095,0.0,-2.0,-2.400000000000091,-0.40000000000009095
2022-07-20,2864.0,2861.6,2862.2,2860.6,2.400000000000091,1.800000000000182,3.400000000000091,-0.599999999999909,1.0,1.599999999999909
2022-07-19,2859.8,2856.8,2853.8,2853.6,3.0,6.0,6.200000000000273,3.0,3.200000000000273,0.20000000000027285
2022-07-18,2873.8,2870.0,2869.0,2865.8,3.800000000000182,4.800000000000182,8.0,1.0,4.199999999999818,3.199999999999818
2022-07-15,2865.2,2823.8,2820.8,2821.8,41.399999999999636,44.399999999999636,43.399999999999636,3.0,2.0,-1.0
2022-07-14,2880.4,2874.4,2870.8,2872.4,6.0,9.599999999999909,8.0,3.599999999999909,2.0,-1.599999999999909
2022-07-13,2898.4,2893.6,2892.0,2897.0,4.800000000000182,6.400000000000091,1.400000000000091,1.599999999999909,-3.400000000000091,-5.0
2022-07-12,2909.2,2901.8,2901.4,2906.0,7.399999999999636,7.799999999999727,3.199999999999818,0.40000000000009095,-4.199999999999818,-4.599999999999909
2022-07-11,2926.4,2921.6,2920.0,2923.8,4.800000000000182,6.400000000000091,2.599999999999909,1.599999999999909,-2.200000000000273,-3.800000000000182
2022-07-08,2970.4,2964.8,2965.2,2970.0,5.599999999999909,5.200000000000273,0.40000000000009095,-0.3999999999996362,-5.199999999999818,-4.800000000000182
2022-07-07,2967.8,2963.0,2961.6,2964.6,4.800000000000182,6.200000000000273,3.200000000000273,1.400000000000091,-1.599999999999909,-3.0
2022-07-06,2975.0,2970.8,2968.2,2970.6,4.199999999999818,6.800000000000182,4.400000000000091,2.600000000000364,0.20000000000027285,-2.400000000000091
2022-07-05,3029.6,3024.0,3020.6,3016.4,5.599999999999909,9.0,13.199999999999818,3.400000000000091,7.599999999999909,4.199999999999818
2022-07-04,3032.6,3025.2,3022.8,3020.0,7.400000000000091,9.799999999999727,12.599999999999909,2.399999999999636,5.199999999999818,2.800000000000182
2022-07-01,3027.4,3019.0,3016.0,3012.6,8.400000000000091,11.400000000000091,14.800000000000182,3.0,6.400000000000091,3.400000000000091
2022-06-30,3039.2,3033.0,3030.0,3024.6,6.199999999999818,9.199999999999818,14.599999999999909,3.0,8.400000000000091,5.400000000000091
2022-06-29,2988.0,2981.2,2976.0,2970.0,6.800000000000182,12.0,18.0,5.199999999999818,11.199999999999818,6.0
2022-06-28,3012.6,3006.6,3001.4,2997.8,6.0,11.199999999999818,14.799999999999727,5.199999999999818,8.799999999999727,3.599999999999909
2022-06-27,2982.8,2974.4,2972.6,2967.4,8.400000000000091,10.200000000000273,15.400000000000091,1.800000000000182,7.0,5.199999999999818
2022-06-24,2949.0,2942.0,2938.0,2934.2,7.0,11.0,14.800000000000182,4.0,7.800000000000182,3.800000000000182
2022-06-23,2908.0,2901.8,2898.0,2896.6,6.199999999999818,10.0,11.400000000000091,3.800000000000182,5.200000000000273,1.400000000000091
2022-06-22,2863.2,2855.8,2853.0,2851.6,7.399999999999636,10.199999999999818,11.599999999999909,2.800000000000182,4.200000000000273,1.400000000000091
2022-06-21,2895.2,2887.0,2885.2,2885.2,8.199999999999818,10.0,10.0,1.800000000000182,1.800000000000182,0.0
2022-06-20,2885.2,2877.0,2875.2,2875.0,8.199999999999818,10.0,10.199999999999818,1.800000000000182,2.0,0.1999999999998181
2022-06-17,2931.6,2900.2,2891.0,2892.8,31.40000000000009,40.59999999999991,38.79999999999973,9.199999999999818,7.399999999999636,-1.800000000000182
2022-06-16,2888.6,2857.2,2846.0,2852.8,31.40000000000009,42.59999999999991,35.79999999999973,11.199999999999818,4.399999999999636,-6.800000000000182
2022-06-15,2920.6,2889.4,2881.6,2882.6,31.199999999999818,39.0,38.0,7.800000000000182,6.800000000000182,-1.0
2022-06-14,2884.8,2850.0,2838.0,2837.0,34.80000000000018,46.80000000000018,47.80000000000018,12.0,13.0,1.0
2022-06-13,2839.2,2805.2,2792.0,2796.0,34.0,47.19999999999982,43.19999999999982,13.199999999999818,9.199999999999818,-4.0
2022-06-10,2891.6,2856.2,2845.8,2846.2,35.40000000000009,45.79999999999973,45.40000000000009,10.399999999999636,10.0,-0.3999999999996362
2022-06-09,2860.0,2825.4,2812.2,2813.2,34.59999999999991,47.80000000000018,46.80000000000018,13.200000000000273,12.200000000000273,-1.0
2022-06-08,2870.8,2835.4,2824.4,2825.6,35.40000000000009,46.40000000000009,45.20000000000027,11.0,9.800000000000182,-1.199999999999818
2022-06-07,2835.4,2799.6,2790.8,2789.0,35.80000000000018,44.59999999999991,46.40000000000009,8.799999999999727,10.599999999999909,1.800000000000182
2022-06-06,2814.0,2777.6,2768.6,2765.0,36.40000000000009,45.40000000000009,49.0,9.0,12.599999999999909,3.599999999999909
2022-06-02,2782.2,2744.2,2733.0,2727.4,38.0,49.19999999999982,54.79999999999973,11.199999999999818,16.799999999999727,5.599999999999909
2022-06-01,2784.8,2748.0,2738.0,2734.8,36.80000000000018,46.80000000000018,50.0,10.0,13.199999999999818,3.199999999999818
2022-05-31,2797.4,2762.6,2753.6,2751.8,34.80000000000018,43.80000000000018,45.59999999999991,9.0,10.799999999999727,1.7999999999997272
2022-05-30,2762.6,2726.2,2716.0,2715.8,36.40000000000009,46.59999999999991,46.79999999999973,10.199999999999818,10.399999999999636,0.1999999999998181
2022-05-27,2750.6,2715.4,2707.0,2707.8,35.19999999999982,43.59999999999991,42.79999999999973,8.400000000000091,7.599999999999909,-0.8000000000001819
2022-05-26,2727.0,2692.0,2682.6,2683.2,35.0,44.40000000000009,43.80000000000018,9.400000000000091,8.800000000000182,-0.599999999999909
2022-05-25,2732.0,2696.0,2687.6,2686.8,36.0,44.40000000000009,45.19999999999982,8.400000000000091,9.199999999999818,0.7999999999997272
2022-05-24,2725.8,2695.2,2684.2,2683.2,30.600000000000364,41.600000000000364,42.600000000000364,11.0,12.0,1.0
2022-05-23,2766.0,2733.4,2725.4,2725.0,32.59999999999991,40.59999999999991,41.0,8.0,8.400000000000091,0.40000000000009095
